fips,year,n_plans,bid_mean_unweighted,w_sum,wx_sum,bid_mean_weighted,hhi,market_type
30021,2018,135,817.5411851851852,67.33333333333334,53791.186666666676,798.8790099009901,1.0,uncompetitive
30023,2018,145,808.6052413793103,321.5,233796.8,727.2062208398133,0.3904474505723205,uncompetitive
30025,2018,136,816.2808823529411,11.0,9445.369999999999,858.67,1.0,uncompetitive
30027,2018,140,814.1925714285715,540.0,374346.06,693.2334444444444,0.5029286694101509,uncompetitive
30029,2018,174,799.503103448276,5331.0,3973760.1300000004,745.406139561058,0.241581880874233,uncompetitive
30031,2018,146,803.5248630136987,2929.0,2291196.27,782.2452270399453,0.452520858683389,uncompetitive
30033,2018,135,817.5411851851852,0.0,0.0,,,middle
30035,2018,137,816.7575182481752,0.0,0.0,,,middle
30037,2018,135,816.9713333333334,53.0,35144.3,663.1,1.0,uncompetitive
30039,2018,139,813.478489208633,73.0,56040.64,767.68,1.0,uncompetitive
30041,2018,141,811.1190780141843,0.0,0.0,,,middle
30043,2018,144,812.3667361111111,420.0,302212.42,719.553380952381,0.4390136054421769,uncompetitive
30045,2018,138,816.0280434782609,93.0,72054.95999999999,774.7845161290322,0.7752341311134235,uncompetitive
30047,2018,151,805.8431125827815,1209.0,899776.3400000001,744.2318775847809,0.3459763108366326,uncompetitive
30049,2018,154,803.932012987013,3038.0,2257758.25,743.1725641869651,0.2870621458887447,uncompetitive
30051,2018,139,813.8246762589929,11.0,8444.48,767.68,,middle
30053,2018,145,813.308,1974.0,1482946.74,751.2394832826748,0.2944730329131804,uncompetitive
30055,2018,133,817.8060902255639,0.0,0.0,,,middle
30057,2018,139,815.5312230215827,142.5,109368.94499999999,767.5013684210526,1.0,uncompetitive
30059,2018,136,815.2853676470588,13.0,9979.84,767.6800000000001,1.0,uncompetitive
30061,2018,144,809.630486111111,173.0,120154.46,694.5344508670521,0.5795382405025227,uncompetitive
30063,2018,169,792.6756804733728,4180.0,3030712.2600000002,725.0507799043063,0.2835619605778256,uncompetitive
30065,2018,139,815.2148201438849,164.0,108748.40000000001,663.1,1.0,uncompetitive
30067,2018,140,815.8143571428571,40.0,34220.55,855.5137500000001,0.5053507728894173,uncompetitive
30069,2018,135,817.5411851851852,11.0,8763.37,796.6700000000001,1.0,uncompetitive
30071,2018,135,817.5411851851852,45.0,35934.78,798.5506666666666,0.5891358024691358,uncompetitive
30073,2018,144,812.2625,161.0,117735.14,731.2741614906832,0.3634504841634196,uncompetitive
30075,2018,135,817.5411851851852,20.0,15933.400000000001,796.6700000000001,1.0,uncompetitive
30077,2018,141,813.1685815602838,134.0,94502.72,705.2441791044777,0.5188237914903097,uncompetitive
30079,2018,135,817.5411851851852,17.0,13543.390000000001,796.6700000000001,1.0,uncompetitive
30081,2018,162,801.8677160493828,2829.0,2133568.25,754.177536231884,0.2760952719029703,uncompetitive
30083,2018,137,816.4424817518247,0.0,0.0,,,middle
30085,2018,136,816.1245588235295,25.0,19916.75,796.67,1.0,uncompetitive
30087,2018,140,813.252,145.0,107800.27,743.4501379310345,0.3868252080856124,uncompetitive
30089,2018,146,812.3703424657534,505.0,349796.54000000004,692.6664158415842,0.5622076267032644,uncompetitive
30091,2018,135,817.5411851851852,49.0,39036.83,796.6700000000001,1.0,uncompetitive
30093,2018,147,808.3027891156462,1145.0,843484.47,736.6676593886463,0.3031238916115253,uncompetitive
30095,2018,142,811.6179577464789,440.0,304393.94,691.8044090909091,0.6649173553719008,uncompetitive
30097,2018,137,815.4146715328467,125.0,82887.5,663.1,1.0,uncompetitive
30099,2018,145,811.8964827586208,431.0,309963.22,719.172204176334,0.4155716215997976,uncompetitive
30101,2018,135,816.8501481481482,14.0,11322.220000000001,808.7300000000001,1.0,uncompetitive
30103,2018,135,816.9713333333334,27.0,17903.7,663.1,1.0,uncompetitive
30105,2018,134,817.6969402985075,48.0,38635.89,804.914375,0.5703125,uncompetitive
30107,2018,136,816.3925,63.0,41775.3,663.1,1.0,uncompetitive
30109,2018,134,817.5272388059701,0.0,0.0,,,middle
30111,2018,161,802.6244720496894,7148.0,5141072.58,719.2323139339676,0.3304763794499804,uncompetitive
31001,2018,141,815.4324822695036,259.0,214089.69999999998,826.6011583011582,0.7692832986472424,uncompetitive
31003,2018,136,817.7883823529412,0.0,0.0,,,middle
31005,2018,135,817.5411851851852,0.0,0.0,,,middle
31007,2018,135,817.5411851851852,0.0,0.0,,,middle
31009,2018,136,817.6744852941176,0.0,0.0,,,middle
31011,2018,139,817.8914388489209,49.0,39180.05,799.5928571428572,0.5052061640982923,uncompetitive
31013,2018,137,818.1840145985402,93.0,74695.73999999999,803.18,1.0,uncompetitive
31015,2018,133,817.8060902255639,0.0,0.0,,,middle
31017,2018,135,815.7838518518519,0.0,0.0,,,middle
31019,2018,143,813.473006993007,706.0,567754.16,804.1843626062323,0.4140230641446444,uncompetitive
31021,2018,140,812.6532142857143,194.0,129964.03000000001,669.9176804123712,0.5688702306302477,uncompetitive
31023,2018,141,812.6960283687944,138.0,98808.70999999999,716.0051449275362,0.3219666439332879,uncompetitive
31025,2018,156,804.9048076923076,845.0,595740.17,705.017952662722,0.1922383670039564,middle
31027,2018,140,815.5546428571428,298.0,237668.06000000003,797.5438255033558,0.7675780370253592,uncompetitive
31029,2018,133,817.8060902255639,0.0,0.0,,,middle
31031,2018,133,817.8060902255639,0.0,0.0,,,middle
31033,2018,136,817.1455147058823,95.0,75761.77,797.4923157894738,0.7792797783933518,uncompetitive
31035,2018,133,817.8060902255639,0.0,0.0,,,middle
31037,2018,137,816.7451824817518,50.0,34962.270000000004,699.2454000000001,0.5032,uncompetitive
31039,2018,138,815.4742753623188,113.0,80340.54,710.9782300884955,0.5658234787375676,uncompetitive
31041,2018,135,816.9773333333334,16.0,12160.48,760.03,1.0,uncompetitive
31043,2018,141,810.5699999999999,665.0,493069.69000000006,741.4581804511279,0.4581717451523546,uncompetitive
31045,2018,137,816.5728467153284,190.0,151582.13,797.8006842105264,0.7129639889196676,uncompetitive
31047,2018,137,816.4225547445255,374.0,298998.04000000004,799.4600000000002,0.7300466127141182,uncompetitive
31049,2018,133,817.8060902255639,0.0,0.0,,,middle
31051,2018,137,815.8451824817517,182.0,146178.75999999998,803.1799999999998,1.0,uncompetitive
31053,2018,154,805.308961038961,1199.0,827075.95,689.8047956630525,0.2261121131663097,middle
31055,2018,208,774.9546153846154,23298.0,16192427.26,695.0136174778951,0.2704334925532057,uncompetitive
31057,2018,133,817.8060902255639,0.0,0.0,,,middle
31059,2018,136,818.0249264705882,0.0,0.0,,,middle
31061,2018,133,817.8060902255639,0.0,0.0,,,middle
31063,2018,134,816.9755223880597,0.0,0.0,,,middle
31065,2018,136,816.9190441176471,0.0,0.0,,,middle
31067,2018,140,811.5964285714285,511.0,356059.91,696.7904305283757,0.3390190754477809,uncompetitive
31069,2018,134,817.4025373134328,0.0,0.0,,,middle
31071,2018,134,817.9394029850747,0.0,0.0,,,middle
31073,2018,136,817.6744852941176,38.0,30273.460000000003,796.6700000000001,1.0,uncompetitive
31075,2018,133,817.8060902255639,0.0,0.0,,,middle
31077,2018,135,818.4545185185185,0.0,0.0,,,middle
31079,2018,140,815.6875,678.0,541433.8200000001,798.5749557522125,0.5448960590318567,uncompetitive
31081,2018,138,817.6341304347826,67.0,53813.06,803.18,1.0,uncompetitive
31083,2018,134,817.3749253731344,0.0,0.0,,,middle
31085,2018,134,817.9394029850747,0.0,0.0,,,middle
31087,2018,133,817.8060902255639,0.0,0.0,,,middle
31089,2018,135,816.7118518518519,0.0,0.0,,,middle
31091,2018,136,817.6744852941176,0.0,0.0,,,middle
31093,2018,137,815.2856204379563,14.0,10640.42,760.03,1.0,uncompetitive
31095,2018,138,813.8257246376811,158.0,111593.45999999999,706.2877215189873,0.500578462677588,uncompetitive
31097,2018,137,817.5321167883211,30.0,25070.1,835.67,1.0,uncompetitive
31099,2018,136,818.3422058823529,39.0,31324.019999999997,803.18,1.0,uncompetitive
31101,2018,137,815.862408759124,110.0,87633.70000000001,796.6700000000001,1.0,uncompetitive
31103,2018,136,817.6744852941176,0.0,0.0,,,middle
31105,2018,133,817.8060902255639,0.0,0.0,,,middle
31107,2018,139,814.8272661870504,190.0,143941.41999999998,757.5864210526315,0.4417728531855955,uncompetitive
31109,2018,182,787.903956043956,7496.25,5484064.9625,731.5744488911123,0.1251364006124027,competitive
31111,2018,139,812.2871223021583,290.0,242781.3,837.1768965517241,0.877550535077289,uncompetitive
31113,2018,135,817.5411851851852,0.0,0.0,,,middle
31115,2018,135,817.5411851851852,0.0,0.0,,,middle
31117,2018,136,817.6744852941176,0.0,0.0,,,middle
31119,2018,142,815.6324647887324,752.0,605888.35,805.7025930851064,0.500237669851989,uncompetitive
31121,2018,140,815.6215714285714,79.0,63008.54,797.5764556962025,0.7602948245473482,uncompetitive
31123,2018,136,817.1455147058823,50.0,39905.11,798.1022,1.0,uncompetitive
31125,2018,137,818.1840145985402,23.0,18323.410000000003,796.6700000000002,1.0,uncompetitive
31127,2018,137,816.7702919708029,0.0,0.0,,,middle
31129,2018,137,818.1537226277372,26.0,21727.42,835.67,1.0,uncompetitive
31131,2018,140,814.0645,362.0,244646.48,675.819005524862,0.4336406092610115,uncompetitive
31133,2018,136,818.0521323529412,0.0,0.0,,,middle
31135,2018,135,817.5411851851852,15.0,11950.050000000001,796.6700000000001,1.0,uncompetitive
31137,2018,133,817.8060902255639,0.0,0.0,,,middle
31139,2018,135,818.4545185185185,0.0,0.0,,,middle
31141,2018,141,818.3682269503546,269.0,217935.53,810.1692565055762,0.4384820552507566,uncompetitive
31143,2018,138,816.3342028985506,0.0,0.0,,,middle
31145,2018,134,816.9998507462686,0.0,0.0,,,middle
31147,2018,134,817.4246268656716,0.0,0.0,,,middle
31149,2018,133,817.8060902255639,0.0,0.0,,,middle
31151,2018,141,813.1300709219857,52.0,34101.08,655.7900000000001,1.0,uncompetitive
31153,2018,170,796.1306470588235,4765.0,3290887.6999999997,690.6375026232948,0.2314598071589248,middle
31155,2018,150,807.9894,642.0,458099.49,713.5506074766355,0.1840383924845449,middle
31157,2018,142,815.5130281690141,694.0,556089.04,801.281037463977,0.6096346618608244,uncompetitive
31159,2018,140,814.0645,189.0,141817.17,750.3553968253968,0.2614988382184149,uncompetitive
31161,2018,135,817.5411851851852,129.0,102913.65,797.7802325581395,0.7170843098371492,uncompetitive
31163,2018,138,817.0770289855072,75.0,59785.65,797.142,0.44,uncompetitive
31165,2018,134,817.2693283582089,0.0,0.0,,,middle
31167,2018,138,817.5294927536232,98.0,78229.9,798.2642857142856,0.6301541024573094,uncompetitive
31169,2018,136,817.7883823529412,0.0,0.0,,,middle
31171,2018,136,816.5658088235294,0.0,0.0,,,middle
31173,2018,138,816.065,19.0,15877.73,835.67,1.0,uncompetitive
31175,2018,133,817.8060902255639,0.0,0.0,,,middle
31177,2018,148,809.577027027027,732.0,509547.02999999997,696.1025,0.2311803032080963,middle
31179,2018,138,815.5089130434783,121.0,87223.21999999999,720.8530578512396,0.7705074789973363,uncompetitive
31181,2018,136,818.0249264705882,0.0,0.0,,,middle
31183,2018,138,818.3107246376812,0.0,0.0,,,middle
31185,2018,135,818.4545185185185,0.0,0.0,,,middle
32001,2018,155,798.8594838709678,539.0,355528.89999999997,659.608348794063,0.4956096116976053,uncompetitive
32003,2018,427,731.3985011709601,143256.72619047618,86865027.52369048,606.3591555777527,0.1800660762910965,middle
32005,2018,160,787.4774375,1932.0,1318505.18,682.4560973084886,0.2243997788151177,middle
32007,2018,153,796.9639215686274,12.0,10304.039999999999,858.67,1.0,uncompetitive
32009,2018,139,810.8820863309353,0.0,0.0,,,middle
32011,2018,138,811.8995652173913,0.0,0.0,,,middle
32013,2018,145,807.2103448275863,0.0,0.0,,,middle
32015,2018,139,809.8482014388488,0.0,0.0,,,middle
32017,2018,139,812.2660431654676,15.0,12735.9,849.06,1.0,uncompetitive
32019,2018,172,789.4026744186048,3007.0,2002869.0999999999,666.0688726305287,0.2201807572535521,middle
32021,2018,146,810.3209589041096,124.0,92930.56000000001,749.44,1.0,uncompetitive
32023,2018,205,780.215756097561,7653.090909090909,4457161.931818182,582.4002334172765,0.3424170077400544,uncompetitive
32027,2018,142,804.2364084507043,0.0,0.0,,,middle
32029,2018,153,799.5743137254901,249.0,154523.68,620.5770281124497,0.2654473554127533,uncompetitive
32031,2018,227,764.486563876652,25865.0,16081512.51,621.7480189445196,0.177133347035904,middle
32033,2018,146,808.7579452054795,0.0,0.0,,,middle
32510,2018,167,792.0931736526946,1813.0,1179496.76,650.5773634859349,0.2535604382106575,uncompetitive
33001,2018,165,797.0849090909092,2046.0,1599922.11,781.9756158357771,0.1599778888114901,middle
33003,2018,167,797.5420958083832,1668.0,1235085.37,740.4588549160673,0.1404689198281662,competitive
33005,2018,154,803.1011688311688,2364.0,1675906.6600000001,708.928367174281,0.171558859485629,middle
33007,2018,146,806.8213698630137,477.875,359847.37375,753.0156918650275,0.2762990661091565,uncompetitive
33009,2018,163,796.7072392638037,2149.0,1544414.1,718.6664029781294,0.1703199531660601,middle
33011,2018,212,773.3700943396226,12809.375,9243063.625,721.5858404488899,0.0790948568132898,competitive
33013,2018,181,784.7611602209944,3977.0,2861435.48,719.4959718380688,0.1278071187426773,competitive
33015,2018,194,783.4273711340206,8987.0,6717091.86,747.4231512184267,0.1118427568354765,competitive
33017,2018,170,793.3848823529412,3137.0,2215018.91,706.09464775263,0.0944422544862419,competitive
33019,2018,147,806.3836734693878,713.0,536125.11,751.9286255259467,0.1475108923262264,competitive
34001,2018,212,762.0244339622641,10690.625,8196162.81375,766.6682550131541,0.0804356797166669,competitive
34003,2018,231,762.1111688311688,33154.0,24461196.860000003,737.8052983048804,0.1271494567019348,competitive
34005,2018,240,766.3451249999999,20878.0,16989420.96,813.747531372737,0.0726889687336571,competitive
34007,2018,216,761.4896296296297,21508.0,17271924.11,803.046499442068,0.1001002183021379,competitive
34009,2018,172,792.8411046511628,3872.3333333333335,3293984.783333333,850.6459800292674,0.137616611328085,competitive
34011,2018,172,779.1556976744185,6308.0,5188033.0600000005,822.4529264426127,0.0961952121777083,competitive
34013,2018,231,743.6783982683983,38459.0,27272460.72,709.1307813515692,0.1138875490267076,competitive
34015,2018,202,785.345792079208,12126.0,9917696.51,817.8868967507834,0.0916687252919065,competitive
34017,2018,206,762.9312135922329,27349.833333333332,18861124.191666666,689.6248310471118,0.1017523324886388,competitive
34019,2018,184,785.0182608695651,4680.0,3819617.13,816.1575064102564,0.1031293374242092,competitive
34021,2018,213,767.5176525821597,19272.0,15306633.83,794.2421040888336,0.0909356523783929,competitive
34023,2018,238,750.0948319327731,31193.0,23493122.97,753.1536873657551,0.1047372233910769,competitive
34025,2018,237,757.8003375527426,22081.0,16599437.270000001,751.7520615008378,0.0828663380619122,competitive
34027,2018,226,767.0349115044248,15179.6,12043212.272,793.3813981923107,0.079462194657529,competitive
34029,2018,241,761.151825726141,35784.0,26838025.939999998,750.0007249049854,0.1017876813380469,competitive
34031,2018,219,749.3958904109589,24434.0,17491411.88,715.863627731849,0.0808122547420797,competitive
34033,2018,167,797.6118562874251,2278.0,1890997.2,830.1129060579456,0.0939042842904724,competitive
34035,2018,201,776.5237313432835,10121.181818181818,7925840.329090909,783.094353156746,0.0887056139556082,competitive
34037,2018,175,789.3113142857144,4175.0,3190708.41,764.2415353293413,0.1294483129549284,competitive
34039,2018,226,755.7719026548673,25312.285714285714,18596706.135714285,734.6909064485907,0.0815683340753928,competitive
34041,2018,180,795.4275,3577.0,2841029.57,794.2492507688006,0.0918286455516869,competitive
35001,2018,245,757.8575510204082,63221.0,38509839.480000004,609.1305022065453,0.1035641436346217,competitive
35003,2018,144,810.3144444444445,169.0,120632.31,713.800650887574,0.6431497496586254,uncompetitive
35005,2018,160,796.0454375,1869.0,1308858.18,700.2986516853932,0.205190370555494,middle
35006,2018,155,795.2056774193549,991.0,640333.48,646.1488193743693,0.2121559908225962,middle
35007,2018,155,799.886129032258,638.0,474554.26,743.8154545454546,0.3643439038531461,uncompetitive
35009,2018,149,804.353288590604,734.0,530793.0499999999,723.1512942779291,0.7083030867314734,uncompetitive
35011,2018,140,814.2904285714286,0.0,0.0,,,middle
35013,2018,182,780.783956043956,14999.0,9418989.620000001,627.9745063004201,0.3214104310734301,uncompetitive
35015,2018,150,799.948,367.3333333333333,272559.66333333333,741.9954537205082,0.1877546516645202,middle
35017,2018,155,803.8414193548386,2252.0,1405392.73,624.0642673179397,0.4157764639444236,uncompetitive
35019,2018,143,807.2202097902099,72.0,54926.45,762.8673611111111,0.3707561728395062,uncompetitive
35021,2018,139,813.5003597122302,0.0,0.0,,,middle
35023,2018,144,811.9734722222222,326.0,190407.52,584.0721472392638,0.6490646994617788,uncompetitive
35025,2018,147,807.334693877551,176.0,145669.18,827.6657954545454,0.1787835743801653,middle
35027,2018,160,797.204875,1168.0,880369.5499999999,753.7410530821917,0.3733435060564251,uncompetitive
35028,2018,151,803.746953642384,216.5,158457.78999999998,731.9066512702077,0.3953767781622453,uncompetitive
35029,2018,161,795.4646583850931,2654.0,1662279.1099999999,626.3297324792765,0.3252561574032797,uncompetitive
35031,2018,150,800.0966000000001,1034.0,726135.81,702.2590038684721,0.3543561463434709,uncompetitive
35033,2018,146,810.0376712328767,92.0,71536.48,777.5704347826087,0.3119092627599243,uncompetitive
35035,2018,168,795.4057142857143,2859.0,1952505.67,682.9330779993004,0.2520958829566529,uncompetitive
35037,2018,147,806.088843537415,119.0,93067.55,782.0802521008403,0.3973589435774309,uncompetitive
35039,2018,164,793.3630487804878,3057.1666666666665,2061062.5816666665,674.1740985662105,0.2365164635275408,uncompetitive
35041,2018,144,809.536875,250.0,169524.09999999998,678.0963999999999,0.443616,uncompetitive
35043,2018,200,772.40875,13479.0,8092154.73,600.3527509459159,0.128520475356533,competitive
35045,2018,161,790.5049689440993,1972.0,1317959.3299999998,668.3363742393508,0.3740701463490901,uncompetitive
35047,2018,166,789.2275903614458,2019.0,1321982.5999999999,654.7709757305596,0.2011478028526583,middle
35049,2018,212,765.402358490566,12434.0,7981167.83,641.8825663503297,0.0764612608974613,competitive
35051,2018,153,802.7353594771241,1469.3333333333333,930740.7233333333,633.4442309437386,0.3110417739251206,uncompetitive
35053,2018,155,798.714064516129,1043.0,637075.3,610.8104506232023,0.3081631733815998,uncompetitive
35055,2018,157,798.6915923566879,2407.0,1709269.88,710.1245866223514,0.3534972519046286,uncompetitive
35057,2018,167,789.4420958083831,1484.2,871572.954,587.2341692494273,0.1227116381815424,competitive
35059,2018,140,813.2197142857143,26.0,21316.559999999998,819.8676923076922,1.0,uncompetitive
35061,2018,175,776.6928571428572,7962.0,4834956.1,607.2539688520471,0.1133049972801603,competitive
36001,2018,237,755.5797890295358,27386.2,19695787.684,719.1865860908049,0.0787606770501032,competitive
36003,2018,201,781.7832338308457,3936.75,2750224.30375,698.6027316314219,0.0701504818973494,competitive
36005,2018,289,734.4888927335641,119922.66666666667,81083579.4,676.1322246558893,0.0778458009266329,competitive
36007,2018,238,761.6493697478991,18808.0,12654982.48,672.8510463632497,0.0554411661074022,competitive
36009,2018,202,781.2882178217822,8364.0,5748636.79,687.3071245815399,0.0627598804117215,competitive
36011,2018,202,776.2935148514852,5791.0,3933978.25,679.3262389915386,0.0666249479174136,competitive
36013,2018,198,777.1747979797979,14296.0,9700889.459999999,678.5736891438164,0.0669346908017434,competitive
36015,2018,193,784.569896373057,8099.0,5578609.64,688.8022768242993,0.0667505302825796,competitive
36017,2018,200,783.69365,4693.0,3213620.81,684.7689772000853,0.0682300779832275,competitive
36019,2018,171,799.3813450292397,4347.0,3130019.98,720.0414032666207,0.1601983138868913,middle
36021,2018,198,789.1526767676768,4812.7,3393124.429,705.0355162382863,0.0713237075123339,competitive
36023,2018,189,787.4873544973544,2798.0,1860158.91,664.8173373838456,0.0811275898591917,competitive
36025,2018,198,785.0107070707071,3474.0,2451139.26,705.5668566493954,0.0973757187615277,competitive
36027,2018,245,771.1476326530612,13003.333333333334,9718993.35,747.4232260958728,0.0587092576097797,competitive
36029,2018,267,746.8773033707865,119053.0,82760604.0,695.1576524741082,0.0617517639425099,competitive
36031,2018,188,792.1583510638297,2313.0,1653775.0,714.9913532209252,0.1372153251695915,competitive
36033,2018,174,796.0619540229885,2856.0,2008345.1900000002,703.2020973389357,0.1705552318966802,middle
36035,2018,199,782.8128643216081,6497.727272727273,4704183.748181818,723.9737143057013,0.0639310513814283,competitive
36037,2018,200,781.7738499999999,7221.0,4922326.84,681.6683063287633,0.0593792717388586,competitive
36039,2018,202,785.575594059406,4240.0,3013907.56,710.8272547169812,0.0735083659665361,competitive
36041,2018,173,794.8953179190752,470.0,344749.64999999997,733.5098936170212,0.1109008601177003,competitive
36043,2018,203,780.4762068965518,5927.0,4024275.99,678.9735093639279,0.0687851689282635,competitive
36045,2018,192,781.7030729166667,6411.0,4195162.18,654.3693932303852,0.1243489166580963,competitive
36047,2018,321,735.3049221183801,162659.5,110100344.11500001,676.876199146069,0.0562554397278136,competitive
36049,2018,177,792.2326553672316,1757.0,1177071.81,669.9327319294252,0.1180256614002563,competitive
36051,2018,179,789.4634636871508,8017.0,5436629.0,678.1375826368966,0.1067962430900819,competitive
36053,2018,198,780.0887878787878,5722.0,3882342.4200000004,678.493956658511,0.0658578325761445,competitive
36055,2018,258,742.827519379845,103503.25,66600681.8425,643.4646433083019,0.104885541395828,competitive
36057,2018,202,782.1696534653465,5736.0,4140036.1,721.7636157601116,0.0488698918670119,competitive
36059,2018,294,746.8392517006803,62661.6,46707513.916,745.3929346840808,0.0528729900256477,competitive
36061,2018,331,744.3782779456193,106881.8,71395465.57000001,667.9852469737599,0.0654201872004251,competitive
36063,2018,227,771.098281938326,29250.433333333334,20545362.39933333,702.3951462599414,0.0606422789740769,competitive
36065,2018,232,755.6975,21244.0,14343977.930000002,675.2013712106949,0.055850842251391,competitive
36067,2018,255,752.6610196078432,43750.0,30348982.86,693.6910368,0.0646100660301655,competitive
36069,2018,201,775.6666169154229,15070.0,9948863.29,660.1767279362972,0.1138331343250503,competitive
36071,2018,247,763.2229149797571,13451.0,9656916.94,717.9330116719946,0.1229523276871955,competitive
36073,2018,196,784.3425,4910.0,3411574.98,694.8217881873727,0.0580686345994463,competitive
36075,2018,199,781.9340703517588,10108.0,6906791.5,683.2995152354571,0.0632511856934845,competitive
36077,2018,198,780.955101010101,3585.7272727272725,2539783.2036363636,708.3035073397054,0.0727910897486662,competitive
36079,2018,198,784.3643434343435,3906.0,3044366.56,779.407721454173,0.1182503370947947,competitive
36081,2018,322,729.4239440993789,169241.24242424243,113963574.1209091,673.3794463363307,0.0522062469954352,competitive
36083,2018,222,767.1393243243243,14609.82142857143,10369827.309642857,709.784671930575,0.0638381580026297,competitive
36085,2018,266,743.3673684210527,34921.5,25027797.655,716.687360365391,0.0477173627968946,competitive
36087,2018,223,775.2778475336322,12178.5,9123649.08,749.1603300899126,0.0859796995342499,competitive
36089,2018,179,789.885530726257,6507.0,4425648.51,680.1365467957584,0.1424156260275932,competitive
36091,2018,228,770.189298245614,22019.0,15750879.959999999,715.3313029656206,0.0515861247461182,competitive
36093,2018,225,770.5355111111111,15436.642857142857,11100798.972857142,719.120023413677,0.0474881073883051,competitive
36095,2018,185,791.8530810810811,2101.0,1464952.49,697.2643931461209,0.0684724143735185,competitive
36097,2018,185,790.5851351351351,1842.3333333333333,1262921.25,685.5009498823955,0.0758798411418674,competitive
36099,2018,186,790.9316666666667,3340.0,2257250.72,675.8235688622755,0.0917915665674638,competitive
36101,2018,196,779.0909693877551,8042.0,5507259.45,684.8121673713007,0.0882189627508186,competitive
36103,2018,302,737.4926490066225,55847.95,42679250.475999996,764.2044242626631,0.0731525372836873,competitive
36105,2018,198,783.6873737373737,2652.1666666666665,1899303.6316666668,716.1328341607492,0.1641647848656211,middle
36107,2018,205,776.5640975609757,4497.0,3007047.5300000003,668.6785701578831,0.0708807972146973,competitive
36109,2018,188,783.7093617021276,4582.0,3032253.01,661.7749912701877,0.1148232168205279,competitive
36111,2018,212,778.5825471698113,10274.0,7522161.79,732.1551284796574,0.0754225255095816,competitive
36113,2018,199,785.14,7687.857142857143,5483372.61,713.2511060113352,0.0487456496109681,competitive
36115,2018,192,786.8718229166667,5963.0,4211293.9399999995,706.237454301526,0.062528542959933,competitive
36117,2018,199,780.8015577889448,12480.0,8051597.47,645.1600536858974,0.1103566108876433,competitive
36119,2018,298,750.5879530201343,48127.163636363635,36690173.70872727,762.3589452715041,0.072955552524902,competitive
36121,2018,196,783.3335204081633,4699.0,3175122.54,675.7017535645882,0.0581109346061107,competitive
36123,2018,188,786.0677659574468,3132.0,2051726.99,655.0852458492976,0.1067640668809911,competitive
37001,2018,195,770.7371282051281,17784.0,11875875.82,667.7842903733693,0.0915927447683541,competitive
37003,2018,168,790.4944047619048,3043.0,2185446.92,718.188274728886,0.1416808200652084,competitive
37005,2018,162,794.0218518518518,1099.0,833691.0499999999,758.5905823475887,0.168477257428997,middle
37007,2018,160,799.10375,1543.0,1136487.74,736.5442255346727,0.1903904867549349,middle
37009,2018,159,801.7749685534591,2064.0,1603281.55,776.7836967054263,0.2345764039120245,uncompetitive
37011,2018,169,790.7027810650887,1174.0,884109.86,753.0748381601363,0.1536455688120521,middle
37013,2018,162,795.4919753086419,2778.0,2116083.28,761.7290424766018,0.1851990933597882,middle
37015,2018,153,800.7361437908497,849.0,635725.73,748.7935571260306,0.219351108731438,middle
37017,2018,161,797.0319254658385,2306.0,1750958.6400000001,759.3055680832612,0.1611845396594852,middle
37019,2018,205,774.8439024390244,9732.0,7727768.09,794.057551376901,0.1401405701594114,competitive
37021,2018,226,766.7803097345133,17524.0,12908056.82,736.5930620862816,0.1088920544721805,competitive
37023,2018,181,787.3554143646409,8010.0,5881831.53,734.311052434457,0.2097064071014926,middle
37025,2018,209,764.2672727272727,12965.0,9255232.98,713.8629371384498,0.1296111025426818,competitive
37027,2018,182,781.7992307692307,8062.0,5731216.83,710.8926854378566,0.1593871378871031,middle
37029,2018,147,807.5231292517007,259.625,210446.95,810.5804525758306,0.3310028616024974,uncompetitive
37031,2018,164,795.7489024390244,3108.0,2477080.81,797.0015476190476,0.3410216316460683,uncompetitive
37033,2018,173,791.1581502890173,2823.0,2006523.47,710.7769996457669,0.1204875592411858,competitive
37035,2018,194,776.9071134020619,13184.5,9385753.215,711.8778273730517,0.1139659331611569,competitive
37037,2018,187,777.7580748663103,7195.0,5300843.74,736.7399221681724,0.1238683190378804,competitive
37039,2018,170,794.3771176470588,2561.0,1912241.23,746.6775595470519,0.1833017443492412,middle
37041,2018,154,801.1051948051947,609.0,476749.83,782.8404433497537,0.2594406987477869,uncompetitive
37043,2018,159,799.0692452830189,881.0,662556.6399999999,752.0506696935299,0.2575380623350052,uncompetitive
37045,2018,174,791.4745402298851,7263.0,5298630.72,729.5374803800082,0.1362721734950496,competitive
37047,2018,164,792.6092682926829,3126.0,2383684.14,762.5349136276392,0.1716597713683636,middle
37049,2018,173,788.9705202312139,3145.0,2493337.4899999998,792.7941144674085,0.2720052775116836,uncompetitive
37051,2018,223,757.3665022421525,14515.0,10568770.78,728.1275080950741,0.1105017315181266,competitive
37053,2018,156,803.3957051282051,607.0,488047.79,804.0326029654036,0.2379453628214945,uncompetitive
37055,2018,157,796.2450955414013,1011.0,821777.36,812.8361622156281,0.2618897371250566,uncompetitive
37057,2018,198,780.2758585858586,20297.0,13904362.61,685.0452091442085,0.1380905212583881,competitive
37059,2018,175,792.0368571428572,5152.0,3509064.79,681.1072961956522,0.1621715380386559,middle
37061,2018,159,798.855786163522,2268.0,1737459.64,766.0756790123456,0.2008816786888509,middle
