fips,year,ma_total_from_plans,sumsq_enroll,hhi,ma_enrollment,eligibles,ma_share,ma_share_clipped
21113,2015,1664.0,966964.0,0.34922366170488167,2380.0,8160.0,0.2916666666666667,0.2916666666666667
21115,2015,774.0,202610.0,0.3382041677516709,1402.0,5768.0,0.24306518723994452,0.24306518723994452
21117,2015,7001.0,13048431.0,0.26621844235894965,8824.0,25655.0,0.34394854804131747,0.34394854804131747
21119,2015,496.0,86770.0,0.35270063735691987,994.0,3803.0,0.26137260057849065,0.26137260057849065
21121,2015,729.0,264389.0,0.4974945478425639,1322.0,7538.0,0.1753780843725126,0.1753780843725126
21123,2015,299.0,37723.0,0.42195277457746555,636.0,3073.0,0.2069638789456557,0.2069638789456557
21125,2015,1497.0,1106201.0,0.49361738395517374,2663.0,12906.0,0.2063381373004804,0.2063381373004804
21127,2015,361.0,66361.0,0.5092118691538585,713.0,3781.0,0.18857445120338534,0.18857445120338534
21129,2015,177.0,13817.0,0.44102907848957834,365.0,1752.0,0.20833333333333334,0.20833333333333334
21131,2015,469.0,75713.0,0.34421101922613556,650.0,2846.0,0.22839072382290934,0.22839072382290934
21133,2015,723.0,185411.0,0.3546981323018237,1459.0,6000.0,0.24316666666666667,0.24316666666666667
21135,2015,278.0,46330.0,0.5994772527301899,588.0,2849.0,0.20638820638820637,0.20638820638820637
21137,2015,930.0,346874.0,0.40105676956873626,1397.0,5564.0,0.25107836089144503,0.25107836089144503
21139,2015,234.0,16622.0,0.3035649061290087,441.0,2454.0,0.17970660146699266,0.17970660146699266
21141,2015,607.0,117691.0,0.31942276950134213,1080.0,5775.0,0.18701298701298702,0.18701298701298702
21143,2015,288.0,31886.0,0.3844280478395062,559.0,2225.0,0.2512359550561798,0.2512359550561798
21145,2015,1452.0,970888.0,0.46050664420311305,3002.0,15024.0,0.1998136315228967,0.1998136315228967
21147,2015,411.0,85661.0,0.5071068724433315,764.0,3826.0,0.19968635650810246,0.19968635650810246
21149,2015,377.0,94069.0,0.661856482491258,574.0,2242.0,0.256021409455843,0.256021409455843
21151,2015,2477.0,1940769.0,0.31631649039553067,4409.0,14433.0,0.30548049608535993,0.30548049608535993
21153,2015,417.0,59517.0,0.3422700688370167,716.0,3025.0,0.23669421487603307,0.23669421487603307
21155,2015,353.0,43857.0,0.351956921249669,699.0,3773.0,0.18526371587596077,0.18526371587596077
21157,2015,731.0,213853.0,0.4002032333946527,1658.0,8033.0,0.206398605751276,0.206398605751276
21159,2015,326.0,32526.0,0.30605216605818814,645.0,2793.0,0.23093447905477982,0.23093447905477982
21161,2015,555.0,206177.0,0.669351513675838,904.0,3758.0,0.2405534858967536,0.2405534858967536
21163,2015,444.0,50534.0,0.25634080025971917,891.0,4738.0,0.18805403123680878,0.18805403123680878
21165,2015,414.0,75030.0,0.4377581740530701,585.0,1634.0,0.3580171358629131,0.3580171358629131
21167,2015,788.0,278736.0,0.4488907212244582,1276.0,4829.0,0.2642369020501139,0.2642369020501139
21169,2015,522.0,105646.0,0.38771450800780966,709.0,2352.0,0.30144557823129253,0.30144557823129253
21171,2015,335.0,31711.0,0.2825662731120517,545.0,2679.0,0.2034341172079134,0.2034341172079134
21173,2015,1156.0,399406.0,0.2988814190443122,1642.0,5534.0,0.2967112396096856,0.2967112396096856
21175,2015,480.0,98046.0,0.425546875,836.0,2814.0,0.2970859985785359,0.2970859985785359
21177,2015,749.0,285279.0,0.5085178101286807,1450.0,7405.0,0.19581363943281566,0.19581363943281566
21179,2015,999.0,284135.0,0.2847041235429624,1779.0,8490.0,0.20954063604240283,0.20954063604240283
21181,2015,194.0,20500.0,0.5446912530555851,333.0,1602.0,0.20786516853932585,0.20786516853932585
21183,2015,825.0,334567.0,0.4915584940312213,1245.0,5316.0,0.23419864559819414,0.23419864559819414
21185,2015,1151.0,274929.0,0.20752475277419025,2451.0,8435.0,0.29057498518079433,0.29057498518079433
21187,2015,277.0,19387.0,0.2526684825815533,636.0,2346.0,0.2710997442455243,0.2710997442455243
21189,2015,67.0,1531.0,0.34105591445756295,197.0,1106.0,0.17811934900542495,0.17811934900542495
21191,2015,667.0,193743.0,0.43548615497348775,966.0,2943.0,0.32823649337410804,0.32823649337410804
21193,2015,815.0,226229.0,0.340590914223343,1403.0,6699.0,0.20943424391700255,0.20943424391700255
21195,2015,1836.0,1214724.0,0.36035641562362053,3996.0,16154.0,0.24736907267549832,0.24736907267549832
21197,2015,545.0,108501.0,0.3652924837976601,772.0,2898.0,0.2663906142167012,0.2663906142167012
21199,2015,2412.0,2861250.0,0.4918143527800467,4151.0,15772.0,0.26318792797362417,0.26318792797362417
21201,2015,57.0,1937.0,0.5961834410587873,122.0,483.0,0.2525879917184265,0.2525879917184265
21203,2015,428.0,92744.0,0.5062887588435672,784.0,3804.0,0.20609884332281808,0.20609884332281808
21205,2015,686.0,242498.0,0.5152997475541654,1500.0,4314.0,0.3477051460361613,0.3477051460361613
21207,2015,454.0,96458.0,0.4679791961807914,922.0,4211.0,0.21895036808359059,0.21895036808359059
21209,2015,1540.0,635808.0,0.26809242705346603,2346.0,6842.0,0.3428821981876644,0.3428821981876644
21211,2015,926.0,334752.0,0.3903922675386833,2207.0,7446.0,0.29640075208165456,0.29640075208165456
21213,2015,436.0,60780.0,0.3197331874421345,707.0,3594.0,0.19671675013912077,0.19671675013912077
21215,2015,378.0,43018.0,0.30106939895299684,777.0,2856.0,0.27205882352941174,0.27205882352941174
21217,2015,651.0,227565.0,0.5369619231667693,1175.0,5848.0,0.2009233926128591,0.2009233926128591
21219,2015,171.0,16361.0,0.5595225881467802,393.0,2378.0,0.16526492851135408,0.16526492851135408
21221,2015,470.0,71454.0,0.3234676324128565,919.0,3594.0,0.2557039510294936,0.2557039510294936
21223,2015,198.0,13670.0,0.34868890929496993,445.0,1790.0,0.24860335195530725,0.24860335195530725
21225,2015,215.0,16381.0,0.35437533802055166,668.0,2979.0,0.22423632091305806,0.22423632091305806
21227,2015,1829.0,1301179.0,0.3889642031769908,4110.0,18223.0,0.2255391538166054,0.2255391538166054
21229,2015,291.0,29021.0,0.34270969875178614,544.0,2528.0,0.21518987341772153,0.21518987341772153
21231,2015,739.0,254511.0,0.46603408402167285,1230.0,4892.0,0.25143090760425185,0.25143090760425185
21233,2015,419.0,84693.0,0.48241352008703525,736.0,2869.0,0.2565353781805507,0.2565353781805507
21235,2015,857.0,237181.0,0.3229373312510467,1612.0,8336.0,0.1933781190019194,0.1933781190019194
21237,2015,253.0,32689.0,0.510693808683154,482.0,1889.0,0.25516146109052407,0.25516146109052407
21239,2015,1055.0,374241.0,0.3362377305091979,1741.0,4923.0,0.353646150721105,0.353646150721105
22001,2015,1057.0,375405.0,0.3360083562392985,1080.0,10420.0,0.1036468330134357,0.1036468330134357
22003,2015,459.0,151853.0,0.7207721626534903,455.0,4284.0,0.10620915032679738,0.10620915032679738
22005,2015,7102.0,26990776.0,0.5351235142174602,7926.0,14734.0,0.5379394597529523,0.5379394597529523
22007,2015,1051.0,773819.0,0.7005416435436869,1067.0,4310.0,0.24756380510440834,0.24756380510440834
22009,2015,954.0,350930.0,0.3855882107335768,1042.0,8413.0,0.12385593723998574,0.12385593723998574
22011,2015,590.0,217268.0,0.6241539787417408,663.0,6422.0,0.10323886639676114,0.10323886639676114
22013,2015,472.0,96994.0,0.43537237862683137,489.0,3213.0,0.15219421101774042,0.15219421101774042
22015,2015,2931.0,6180453.0,0.7194302111303061,3008.0,18339.0,0.16402202955450135,0.16402202955450135
22017,2015,8431.0,48603031.0,0.683762336726576,8838.0,46149.0,0.19151010856139894,0.19151010856139894
22019,2015,5007.0,10167593.0,0.40556733654569244,5234.0,34319.0,0.15251027127830066,0.15251027127830066
22021,2015,377.0,58147.0,0.4091142553595677,398.0,2009.0,0.19810851169736188,0.19810851169736188
22023,2015,113.0,6605.0,0.5172683843683922,152.0,1044.0,0.14559386973180077,0.14559386973180077
22025,2015,265.0,34307.0,0.4885297258810965,309.0,2173.0,0.1421997238840313,0.1421997238840313
22027,2015,449.0,78475.0,0.38925898185028845,465.0,3306.0,0.14065335753176045,0.14065335753176045
22029,2015,596.0,139622.0,0.39306224944822304,626.0,4099.0,0.15272017565259818,0.15272017565259818
22031,2015,646.0,146298.0,0.35056887346758814,738.0,5575.0,0.1323766816143498,0.1323766816143498
22033,2015,25492.0,331326418.0,0.5098568349986036,29050.0,66772.0,0.43506260109027733,0.43506260109027733
22035,2015,233.0,34025.0,0.6267383816242701,143.0,1418.0,0.1008462623413258,0.1008462623413258
22037,2015,1268.0,1071690.0,0.6665468359720964,1375.0,4055.0,0.33908754623921084,0.33908754623921084
22039,2015,340.0,70600.0,0.610726643598616,509.0,6619.0,0.07689983381175404,0.07689983381175404
22041,2015,691.0,211377.0,0.4426919605178007,731.0,4306.0,0.169763121226196,0.169763121226196
22043,2015,643.0,126393.0,0.3057039683249929,657.0,4052.0,0.162142152023692,0.162142152023692
22045,2015,1012.0,514120.0,0.5019997187895452,1147.0,13123.0,0.08740379486397927,0.08740379486397927
22047,2015,2416.0,4682730.0,0.8022417465242753,2704.0,5757.0,0.4696890741705749,0.4696890741705749
22049,2015,586.0,153058.0,0.44571864552877727,650.0,3369.0,0.192935589195607,0.192935589195607
22051,2015,43499.0,925264269.0,0.4889981827733667,44716.0,78934.0,0.5664985937618771,0.5664985937618771
22053,2015,408.0,103554.0,0.6220804498269896,417.0,5563.0,0.07495955419737552,0.07495955419737552
22055,2015,3834.0,4253518.0,0.28936370595139066,4037.0,32461.0,0.124364622161979,0.124364622161979
22057,2015,3698.0,9236802.0,0.675441624124949,3729.0,16329.0,0.22836670953518282,0.22836670953518282
22059,2015,325.0,46489.0,0.4401325443786982,377.0,2772.0,0.13600288600288601,0.13600288600288601
22061,2015,1085.0,513417.0,0.43612478498163054,1133.0,6605.0,0.17153671461014383,0.17153671461014383
22063,2015,9558.0,59840894.0,0.6550342681574779,10048.0,19135.0,0.52511105304416,0.52511105304416
22065,2015,182.0,12012.0,0.3626373626373626,183.0,1945.0,0.09408740359897172,0.09408740359897172
22067,2015,1316.0,701658.0,0.4051480030672296,1400.0,6058.0,0.231099372730274,0.231099372730274
22069,2015,910.0,303578.0,0.3665958217606569,921.0,7075.0,0.13017667844522968,0.13017667844522968
22071,2015,25929.0,275717927.0,0.4101034937384176,25649.0,55707.0,0.4604268763351105,0.4604268763351105
22073,2015,5228.0,11335098.0,0.4147191802834364,5599.0,26325.0,0.212687559354226,0.212687559354226
22075,2015,1473.0,1057619.0,0.48744290185548517,1769.0,3238.0,0.5463248919085856,0.5463248919085856
22077,2015,1774.0,2144212.0,0.6813346738369204,1849.0,4424.0,0.41794755877034356,0.41794755877034356
22079,2015,3662.0,3855590.0,0.2875108014440304,3768.0,26059.0,0.14459495759622396,0.14459495759622396
22081,2015,265.0,26881.0,0.38278390886436453,277.0,1574.0,0.17598475222363405,0.17598475222363405
22083,2015,688.0,234522.0,0.4954578488372093,732.0,4120.0,0.17766990291262136,0.17766990291262136
22085,2015,660.0,163406.0,0.3751285583103765,731.0,5171.0,0.14136530651711468,0.14136530651711468
22087,2015,2555.0,2462313.0,0.3771911106345334,2605.0,5416.0,0.4809822747415066,0.4809822747415066
22089,2015,3555.0,7999133.0,0.6329416977731884,4156.0,7706.0,0.5393200103815209,0.5393200103815209
22091,2015,736.0,433778.0,0.8007775578922496,801.0,2773.0,0.28885683375405696,0.28885683375405696
22093,2015,1487.0,1188345.0,0.5374283919501404,1729.0,3967.0,0.43584572724981097,0.43584572724981097
22095,2015,3414.0,5748890.0,0.4932384965727462,3627.0,7305.0,0.4965092402464066,0.4965092402464066
22097,2015,2054.0,1225938.0,0.2905812772759638,2153.0,17595.0,0.1223643080420574,0.1223643080420574
22099,2015,1281.0,492023.0,0.2998383264440776,1265.0,9161.0,0.13808536186005896,0.13808536186005896
22101,2015,1382.0,1184010.0,0.619925190740574,1419.0,10022.0,0.14158850528836558,0.14158850528836558
22103,2015,19476.0,163492310.0,0.4310203729160147,21416.0,43142.0,0.4964072133883455,0.4964072133883455
22105,2015,5720.0,11007256.0,0.33642403051493963,6187.0,20214.0,0.30607499752646683,0.30607499752646683
22107,2015,109.0,4581.0,0.38557360491541115,131.0,1120.0,0.11696428571428572,0.11696428571428572
22109,2015,2601.0,3003581.0,0.443975130968023,2673.0,18805.0,0.1421430470619516,0.1421430470619516
22111,2015,984.0,421106.0,0.4349118414964637,997.0,4758.0,0.20954182429592266,0.20954182429592266
22113,2015,807.0,327029.0,0.5021566251925147,822.0,10192.0,0.08065149136577708,0.08065149136577708
22115,2015,414.0,93386.0,0.5448551891526057,495.0,6923.0,0.0715007944532717,0.0715007944532717
22117,2015,2610.0,4129202.0,0.6061569853642783,2693.0,10001.0,0.2692730726927307,0.2692730726927307
22119,2015,1565.0,1265701.0,0.5167761230593351,1584.0,9065.0,0.17473800330943187,0.17473800330943187
22121,2015,1739.0,1798777.0,0.5948098637587583,1957.0,3849.0,0.5084437516237984,0.5084437516237984
22123,2015,392.0,121832.0,0.7928467305289463,270.0,2534.0,0.10655090765588003,0.10655090765588003
22125,2015,572.0,234706.0,0.7173517042398161,615.0,1863.0,0.33011272141706927,0.33011272141706927
22127,2015,423.0,66921.0,0.3740086850091377,447.0,2911.0,0.153555479216764,0.153555479216764
23001,2015,6114.0,18623346.0,0.4982035791662694,6093.0,22937.0,0.26564066791646684,0.26564066791646684
23003,2015,1782.0,1435796.0,0.45214459093995196,2298.0,18874.0,0.12175479495602416,0.12175479495602416
23005,2015,14422.0,71624080.0,0.34435633275031036,15554.0,56468.0,0.2754480413685627,0.2754480413685627
23007,2015,1474.0,1020702.0,0.46979024944354336,1668.0,6991.0,0.23859247604062367,0.23859247604062367
23009,2015,1944.0,2476058.0,0.6551915570119731,2287.0,13448.0,0.17006246281975015,0.17006246281975015
23011,2015,5771.0,12278005.0,0.36865969316224223,8031.0,29341.0,0.273712552401077,0.273712552401077
23013,2015,1773.0,1412041.0,0.449189748209735,2090.0,10397.0,0.20101952486294122,0.20101952486294122
23015,2015,2080.0,2391026.0,0.5526594859467455,2422.0,9699.0,0.24971646561501185,0.24971646561501185
23017,2015,2643.0,2220407.0,0.3178617437476102,2690.0,13944.0,0.19291451520367184,0.19291451520367184
23019,2015,5370.0,7296798.0,0.25303683821770023,6801.0,33515.0,0.20292406385200656,0.20292406385200656
23021,2015,581.0,195259.0,0.5784406373959077,725.0,4945.0,0.14661274014155712,0.14661274014155712
23023,2015,2104.0,2094948.0,0.4732403605661496,2218.0,8164.0,0.2716805487506124,0.2716805487506124
23025,2015,1470.0,1229810.0,0.56911934841964,1692.0,11429.0,0.1480444483331875,0.1480444483331875
23027,2015,1757.0,1276155.0,0.41338993971265114,2078.0,9422.0,0.22054765442581192,0.22054765442581192
23029,2015,586.0,256766.0,0.7477256578410931,900.0,8850.0,0.1016949152542373,0.1016949152542373
23031,2015,8907.0,21470813.0,0.2706360117632839,9279.0,44250.0,0.20969491525423728,0.20969491525423728
24001,2015,272.0,73984.0,1.0,701.0,16415.0,0.042704843131282366,0.042704843131282366
24003,2015,3410.0,4215218.0,0.36250273045467446,4804.0,83669.0,0.05741672542996809,0.05741672542996809
24005,2015,10676.0,31141940.0,0.2732300951729058,13547.0,146571.0,0.09242619617796154,0.09242619617796154
24009,2015,108.0,11664.0,1.0,426.0,13396.0,0.0318005374738728,0.0318005374738728
24011,2015,0.0,0.0,,39.0,6070.0,0.006425041186161449,0.006425041186161449
24013,2015,409.0,103107.0,0.6163700599589912,1133.0,29090.0,0.038948092127878996,0.038948092127878996
24015,2015,0.0,0.0,,310.0,16919.0,0.018322595898102725,0.018322595898102725
24017,2015,681.0,190949.0,0.4117400988871423,1196.0,19606.0,0.06100173416301132,0.06100173416301132
24019,2015,0.0,0.0,,80.0,7449.0,0.010739696603570948,0.010739696603570948
24021,2015,1229.0,621673.0,0.41158376924355206,2228.0,35426.0,0.06289166149155988,0.06289166149155988
24023,2015,245.0,60025.0,1.0,428.0,6578.0,0.0650653694131955,0.0650653694131955
24025,2015,1648.0,1397714.0,0.5146404291167876,2573.0,41809.0,0.061541773302399,0.061541773302399
24027,2015,1956.0,1420826.0,0.3713669021123197,3075.0,39338.0,0.07816869185011947,0.07816869185011947
24029,2015,0.0,0.0,,103.0,5275.0,0.0195260663507109,0.0195260663507109
24031,2015,10277.0,61115873.0,0.5786571273192905,14628.0,141884.0,0.10309830565814328,0.10309830565814328
24033,2015,9857.0,37676393.0,0.38777499885781713,16319.0,113119.0,0.14426400516270477,0.14426400516270477
24035,2015,51.0,2601.0,1.0,205.0,9173.0,0.022348195791998256,0.022348195791998256
24037,2015,190.0,36100.0,1.0,318.0,14230.0,0.02234715390021082,0.02234715390021082
24039,2015,0.0,0.0,,42.0,4524.0,0.009283819628647215,0.009283819628647215
24041,2015,63.0,3969.0,1.0,280.0,10292.0,0.027205596579867857,0.027205596579867857
24043,2015,1021.0,936181.0,0.8980661735292453,2502.0,27868.0,0.08978039328261805,0.08978039328261805
24045,2015,0.0,0.0,,191.0,17276.0,0.011055799953692984,0.011055799953692984
24047,2015,0.0,0.0,,343.0,13971.0,0.024550855343210935,0.024550855343210935
24510,2015,11806.0,50689464.0,0.3636739060804251,12374.0,96577.0,0.12812574422481543,0.12812574422481543
25001,2015,5989.0,13445833.0,0.3748686194071889,7719.0,68509.0,0.11267132785473441,0.11267132785473441
25003,2015,1291.0,1072081.0,0.6432430681096143,1473.0,31909.0,0.04616252467955749,0.04616252467955749
25005,2015,16071.0,60043511.0,0.23247715231490515,16870.0,110218.0,0.15306029868079624,0.15306029868079624
25007,2015,22.0,484.0,1.0,61.0,4087.0,0.014925373134328358,0.014925373134328358
25009,2015,21271.0,104418381.0,0.23078157877650543,26285.0,141941.0,0.18518257585898365,0.18518257585898365
25011,2015,3159.0,2666089.0,0.267162433846687,3142.0,15847.0,0.19827096611345996,0.19827096611345996
25013,2015,23864.0,76790720.0,0.13484109136037276,27105.0,93359.0,0.290330873295558,0.290330873295558
25015,2015,4682.0,5538816.0,0.2526702554120856,5279.0,29030.0,0.18184636582845332,0.18184636582845332
25017,2015,46601.0,820336223.0,0.3777473413444894,56518.0,248134.0,0.2277720908863759,0.2277720908863759
25019,2015,0.0,0.0,,21.0,1673.0,0.012552301255230125,0.012552301255230125
25021,2015,18499.0,108012751.0,0.31563017969618284,21967.0,119855.0,0.183279796420675,0.183279796420675
25023,2015,12181.0,46460135.0,0.31312272007339476,13962.0,96763.0,0.14429068962309974,0.14429068962309974
25025,2015,20746.0,54700506.0,0.12709328251160842,21864.0,99952.0,0.21874499759884744,0.21874499759884744
25027,2015,40288.0,381885778.0,0.2352784053799932,49768.0,140042.0,0.3553791005555476,0.3553791005555476
26001,2015,334.0,56438.0,0.505916311090394,1104.0,4233.0,0.26080793763288446,0.26080793763288446
26003,2015,357.0,42263.0,0.3316071526649876,580.0,2516.0,0.23052464228934816,0.23052464228934816
26005,2015,7129.0,23661679.0,0.4655735816641249,9725.0,19956.0,0.4873221086390058,0.4873221086390058
26007,2015,435.0,63803.0,0.33718060509974895,1487.0,8269.0,0.1798282742774217,0.1798282742774217
26009,2015,896.0,201314.0,0.25075982541454084,2095.0,6767.0,0.3095906605585932,0.3095906605585932
26011,2015,340.0,32926.0,0.28482698961937714,1175.0,4394.0,0.2674101046882112,0.2674101046882112
26013,2015,265.0,20975.0,0.29868280526877894,354.0,1815.0,0.19504132231404958,0.19504132231404958
26015,2015,3632.0,4014044.0,0.30429193997554776,4908.0,11805.0,0.41575603557814483,0.41575603557814483
26017,2015,1829.0,875543.0,0.26172792931809696,6794.0,24444.0,0.27794141711667486,0.27794141711667486
26019,2015,691.0,120653.0,0.25268649433171164,1523.0,4799.0,0.31735778287143157,0.31735778287143157
26021,2015,6484.0,9275956.0,0.22063411630432012,8308.0,33377.0,0.24891392276118285,0.24891392276118285
26023,2015,1283.0,365353.0,0.22195215447038405,1838.0,8869.0,0.20723869658360583,0.20723869658360583
26025,2015,4500.0,2764170.0,0.13650222222222222,5642.0,28835.0,0.19566499046297903,0.19566499046297903
26027,2015,2593.0,1846225.0,0.2745867608496517,2990.0,11439.0,0.26138648483259025,0.26138648483259025
26029,2015,808.0,177638.0,0.2720903587883541,1906.0,6557.0,0.2906817141985664,0.2906817141985664
26031,2015,765.0,209467.0,0.3579255841770259,1905.0,7574.0,0.2515183522577238,0.2515183522577238
26033,2015,902.0,298282.0,0.3666181582194778,1694.0,7592.0,0.22312961011591148,0.22312961011591148
26035,2015,777.0,135775.0,0.22489395076267663,2091.0,8658.0,0.2415107415107415,0.2415107415107415
26037,2015,1553.0,852627.0,0.3535217755634878,4122.0,12721.0,0.3240311296281739,0.3240311296281739
26039,2015,374.0,39802.0,0.28455203179959393,947.0,3618.0,0.26174682144831396,0.26174682144831396
26041,2015,1730.0,841818.0,0.28127167630057803,2491.0,9882.0,0.25207447885043516,0.25207447885043516
26043,2015,1164.0,363046.0,0.26795119330192135,1553.0,6409.0,0.24231549383679202,0.24231549383679202
26045,2015,2634.0,2020638.0,0.29124399174627225,6294.0,21031.0,0.299272502496315,0.299272502496315
26047,2015,1097.0,344099.0,0.2859368676817275,2124.0,7610.0,0.27910643889618925,0.27910643889618925
26049,2015,11766.0,26845754.0,0.19391790836375328,29314.0,83531.0,0.35093558080233683,0.35093558080233683
26051,2015,679.0,130375.0,0.2827839606455825,2202.0,7828.0,0.28129790495656615,0.28129790495656615
26053,2015,898.0,218954.0,0.271518990481198,1083.0,4245.0,0.25512367491166077,0.25512367491166077
26055,2015,3264.0,2767802.0,0.25979735107891194,6109.0,18642.0,0.32770089046239675,0.32770089046239675
26057,2015,721.0,135985.0,0.26158960143582366,1935.0,8019.0,0.24130190796857465,0.24130190796857465
26059,2015,1242.0,281192.0,0.18228870892877055,2397.0,9395.0,0.25513571048430017,0.25513571048430017
26061,2015,1111.0,435809.0,0.3530759016495709,1883.0,7058.0,0.26678945877018984,0.26678945877018984
26063,2015,544.0,142246.0,0.4806647383217993,1698.0,8636.0,0.19661880500231588,0.19661880500231588
26065,2015,4603.0,5865073.0,0.2768161806270826,10877.0,43024.0,0.25281238378579396,0.25281238378579396
26067,2015,2061.0,1163453.0,0.2739005221858969,3329.0,10242.0,0.3250341730130834,0.3250341730130834
26069,2015,635.0,143963.0,0.35702895405790813,2079.0,8586.0,0.24213836477987422,0.24213836477987422
26071,2015,550.0,99530.0,0.32902479338842977,770.0,3617.0,0.21288360519767763,0.21288360519767763
26073,2015,552.0,88520.0,0.29051144717496324,2592.0,9689.0,0.2675198678914233,0.2675198678914233
26075,2015,3539.0,2793927.0,0.22307655518322816,7725.0,31569.0,0.244702081155564,0.244702081155564
26077,2015,9758.0,15437556.0,0.16212758680124603,16080.0,43293.0,0.37142263183424573,0.37142263183424573
26079,2015,447.0,45563.0,0.22803277129658825,1019.0,4239.0,0.24038688369898562,0.24038688369898562
26081,2015,36523.0,605848535.0,0.45418331465694695,47725.0,95865.0,0.49783549783549785,0.49783549783549785
26083,2015,58.0,1682.0,0.5,164.0,691.0,0.23733719247467439,0.23733719247467439
26085,2015,431.0,44749.0,0.24089555934776405,865.0,3560.0,0.24297752808988765,0.24297752808988765
26087,2015,1777.0,800707.0,0.25357052489304815,5402.0,17117.0,0.31559268563416487,0.31559268563416487
26089,2015,1122.0,364654.0,0.28966449649054243,2267.0,6276.0,0.36121733588272786,0.36121733588272786
26091,2015,2157.0,892999.0,0.19193345554328298,5788.0,20795.0,0.27833613849483047,0.27833613849483047
26093,2015,5602.0,8256102.0,0.26308061039555797,11026.0,31643.0,0.3484498941314035,0.3484498941314035
26095,2015,185.0,15653.0,0.45735573411249086,294.0,1547.0,0.19004524886877827,0.19004524886877827
26097,2015,446.0,78374.0,0.39400550986345995,802.0,3137.0,0.25565827223461907,0.25565827223461907
26099,2015,28199.0,126748519.0,0.15939528788144613,49776.0,159813.0,0.31146402357755626,0.31146402357755626
26101,2015,965.0,249021.0,0.26741227952428254,1783.0,6828.0,0.26113063854715873,0.26113063854715873
26103,2015,2112.0,1254442.0,0.28123071984044995,3519.0,13604.0,0.25867391943546014,0.25867391943546014
26105,2015,830.0,221994.0,0.3222441573523008,1910.0,7401.0,0.258073233346845,0.258073233346845
26107,2015,1403.0,538729.0,0.2736875314022645,3033.0,8692.0,0.34894155545329036,0.34894155545329036
26109,2015,1559.0,917683.0,0.3775725874837121,1860.0,5809.0,0.3201928042692374,0.3201928042692374
26111,2015,1396.0,451408.0,0.23163192420423478,5224.0,16305.0,0.32039251763262805,0.32039251763262805
26113,2015,356.0,40782.0,0.3217870218406767,826.0,3385.0,0.24401772525849336,0.24401772525849336
26115,2015,3834.0,3145132.0,0.21396102031925318,8861.0,28518.0,0.3107160389929168,0.3107160389929168
26117,2015,2680.0,1999984.0,0.2784562263310314,4233.0,12781.0,0.33119474219544637,0.33119474219544637
26119,2015,218.0,20414.0,0.42955138456358893,874.0,3562.0,0.24536777091521617,0.24536777091521617
26121,2015,9956.0,19575728.0,0.1974913807171805,13833.0,35578.0,0.3888076901455956,0.3888076901455956
26123,2015,3525.0,7154341.0,0.5757731301242393,4817.0,10769.0,0.4473024421951899,0.4473024421951899
26125,2015,34538.0,277717240.0,0.23281366635906098,67709.0,217267.0,0.31163959552071874,0.31163959552071874
26127,2015,1298.0,389128.0,0.23096336428451025,2126.0,6176.0,0.3442357512953368,0.3442357512953368
26129,2015,420.0,70128.0,0.39755102040816326,1375.0,6422.0,0.21410775459358455,0.21410775459358455
26131,2015,374.0,41238.0,0.2948182676084532,494.0,2298.0,0.21496953872932986,0.21496953872932986
26133,2015,822.0,206452.0,0.30554519568318916,1536.0,5623.0,0.2731637915703361,0.2731637915703361
26135,2015,189.0,12861.0,0.36004031242126483,594.0,2723.0,0.21814175541681968,0.21814175541681968
26137,2015,581.0,92685.0,0.274572595767876,1514.0,5724.0,0.2645003494060098,0.2645003494060098
26139,2015,18814.0,190568826.0,0.5383808194149484,24948.0,43550.0,0.5728587830080367,0.5728587830080367
26141,2015,252.0,26180.0,0.4122574955908289,954.0,4327.0,0.2204760804252369,0.2204760804252369
26143,2015,794.0,159452.0,0.25292337366520945,2331.0,9087.0,0.25652030373060414,0.25652030373060414
26145,2015,5203.0,4481213.0,0.16553427665532042,13382.0,42492.0,0.31492986915184035,0.31492986915184035
26147,2015,4334.0,4544626.0,0.24194705198525773,10044.0,33191.0,0.3026121538971408,0.3026121538971408
26149,2015,2040.0,675834.0,0.16239763552479816,2888.0,12087.0,0.23893439232232977,0.23893439232232977
26151,2015,847.0,278279.0,0.3878944925419112,2204.0,9697.0,0.2272867897287821,0.2272867897287821
26153,2015,270.0,23186.0,0.31805212620027434,459.0,2195.0,0.2091116173120729,0.2091116173120729
26155,2015,1599.0,571335.0,0.22345696829749362,4512.0,14345.0,0.31453468107354476,0.31453468107354476
26157,2015,853.0,184975.0,0.2542230786040305,3264.0,12510.0,0.26091127098321343,0.26091127098321343
26159,2015,3480.0,1510078.0,0.12469266085348131,4702.0,15312.0,0.3070794148380355,0.3070794148380355
26161,2015,6239.0,10173323.0,0.26135623316366824,14268.0,50964.0,0.2799623263480104,0.2799623263480104
26163,2015,65130.0,456939380.0,0.10772002157798047,98856.0,312083.0,0.3167618870620957,0.3167618870620957
26165,2015,981.0,269579.0,0.280122531981242,1828.0,7356.0,0.24850462207721588,0.24850462207721588
27001,2015,2344.0,1382346.0,0.25159473319432957,2524.0,4317.0,0.5846652768126014,0.5846652768126014
27003,2015,26807.0,161655705.0,0.2249544596012323,29238.0,48707.0,0.6002833268318722,0.6002833268318722
27005,2015,4105.0,5741481.0,0.3407199858762301,4111.0,7632.0,0.5386530398322851,0.5386530398322851
