fips,year,n_plans,bid_mean_unweighted,w_sum,wx_sum,bid_mean_weighted
30111,2018,161,802.6244720496894,7148.0,5141072.58,719.2323139339676
31001,2018,141,815.4324822695036,259.0,214089.69999999998,826.6011583011582
31003,2018,136,817.7883823529412,0.0,0.0,
31005,2018,135,817.5411851851852,0.0,0.0,
31007,2018,135,817.5411851851852,0.0,0.0,
31009,2018,136,817.6744852941176,0.0,0.0,
31011,2018,139,817.8914388489209,49.0,39180.05,799.5928571428572
31013,2018,137,818.1840145985402,93.0,74695.73999999999,803.18
31015,2018,133,817.8060902255639,0.0,0.0,
31017,2018,135,815.7838518518519,0.0,0.0,
31019,2018,143,813.473006993007,706.0,567754.16,804.1843626062323
31021,2018,140,812.6532142857143,194.0,129964.03000000001,669.9176804123712
31023,2018,141,812.6960283687944,138.0,98808.70999999999,716.0051449275362
31025,2018,156,804.9048076923076,845.0,595740.17,705.017952662722
31027,2018,140,815.5546428571428,298.0,237668.06000000003,797.5438255033558
31029,2018,133,817.8060902255639,0.0,0.0,
31031,2018,133,817.8060902255639,0.0,0.0,
31033,2018,136,817.1455147058823,95.0,75761.77,797.4923157894738
31035,2018,133,817.8060902255639,0.0,0.0,
31037,2018,137,816.7451824817518,50.0,34962.270000000004,699.2454000000001
31039,2018,138,815.4742753623188,113.0,80340.54,710.9782300884955
31041,2018,135,816.9773333333334,16.0,12160.48,760.03
31043,2018,141,810.5699999999999,665.0,493069.69000000006,741.4581804511279
31045,2018,137,816.5728467153284,190.0,151582.13,797.8006842105264
31047,2018,137,816.4225547445255,374.0,298998.04000000004,799.4600000000002
31049,2018,133,817.8060902255639,0.0,0.0,
31051,2018,137,815.8451824817517,182.0,146178.75999999998,803.1799999999998
31053,2018,154,805.308961038961,1199.0,827075.95,689.8047956630525
31055,2018,208,774.9546153846154,23298.0,16192427.26,695.0136174778951
31057,2018,133,817.8060902255639,0.0,0.0,
31059,2018,136,818.0249264705882,0.0,0.0,
31061,2018,133,817.8060902255639,0.0,0.0,
31063,2018,134,816.9755223880597,0.0,0.0,
31065,2018,136,816.9190441176471,0.0,0.0,
31067,2018,140,811.5964285714285,511.0,356059.91,696.7904305283757
31069,2018,134,817.4025373134328,0.0,0.0,
31071,2018,134,817.9394029850747,0.0,0.0,
31073,2018,136,817.6744852941176,38.0,30273.460000000003,796.6700000000001
31075,2018,133,817.8060902255639,0.0,0.0,
31077,2018,135,818.4545185185185,0.0,0.0,
31079,2018,140,815.6875,678.0,541433.8200000001,798.5749557522125
31081,2018,138,817.6341304347826,67.0,53813.06,803.18
31083,2018,134,817.3749253731344,0.0,0.0,
31085,2018,134,817.9394029850747,0.0,0.0,
31087,2018,133,817.8060902255639,0.0,0.0,
31089,2018,135,816.7118518518519,0.0,0.0,
31091,2018,136,817.6744852941176,0.0,0.0,
31093,2018,137,815.2856204379563,14.0,10640.42,760.03
31095,2018,138,813.8257246376811,158.0,111593.45999999999,706.2877215189873
31097,2018,137,817.5321167883211,30.0,25070.1,835.67
31099,2018,136,818.3422058823529,39.0,31324.019999999997,803.18
31101,2018,137,815.862408759124,110.0,87633.70000000001,796.6700000000001
31103,2018,136,817.6744852941176,0.0,0.0,
31105,2018,133,817.8060902255639,0.0,0.0,
31107,2018,139,814.8272661870504,190.0,143941.41999999998,757.5864210526315
31109,2018,182,787.903956043956,7496.25,5484064.9625,731.5744488911123
31111,2018,139,812.2871223021583,290.0,242781.3,837.1768965517241
31113,2018,135,817.5411851851852,0.0,0.0,
31115,2018,135,817.5411851851852,0.0,0.0,
31117,2018,136,817.6744852941176,0.0,0.0,
31119,2018,142,815.6324647887324,752.0,605888.35,805.7025930851064
31121,2018,140,815.6215714285714,79.0,63008.54,797.5764556962025
31123,2018,136,817.1455147058823,50.0,39905.11,798.1022
31125,2018,137,818.1840145985402,23.0,18323.410000000003,796.6700000000002
31127,2018,137,816.7702919708029,0.0,0.0,
31129,2018,137,818.1537226277372,26.0,21727.42,835.67
31131,2018,140,814.0645,362.0,244646.48,675.819005524862
31133,2018,136,818.0521323529412,0.0,0.0,
31135,2018,135,817.5411851851852,15.0,11950.050000000001,796.6700000000001
31137,2018,133,817.8060902255639,0.0,0.0,
31139,2018,135,818.4545185185185,0.0,0.0,
31141,2018,141,818.3682269503546,269.0,217935.53,810.1692565055762
31143,2018,138,816.3342028985506,0.0,0.0,
31145,2018,134,816.9998507462686,0.0,0.0,
31147,2018,134,817.4246268656716,0.0,0.0,
31149,2018,133,817.8060902255639,0.0,0.0,
31151,2018,141,813.1300709219857,52.0,34101.08,655.7900000000001
31153,2018,170,796.1306470588235,4765.0,3290887.6999999997,690.6375026232948
31155,2018,150,807.9894,642.0,458099.49,713.5506074766355
31157,2018,142,815.5130281690141,694.0,556089.04,801.281037463977
31159,2018,140,814.0645,189.0,141817.17,750.3553968253968
31161,2018,135,817.5411851851852,129.0,102913.65,797.7802325581395
31163,2018,138,817.0770289855072,75.0,59785.65,797.142
31165,2018,134,817.2693283582089,0.0,0.0,
31167,2018,138,817.5294927536232,98.0,78229.9,798.2642857142856
31169,2018,136,817.7883823529412,0.0,0.0,
31171,2018,136,816.5658088235294,0.0,0.0,
31173,2018,138,816.065,19.0,15877.73,835.67
31175,2018,133,817.8060902255639,0.0,0.0,
31177,2018,148,809.577027027027,732.0,509547.02999999997,696.1025
31179,2018,138,815.5089130434783,121.0,87223.21999999999,720.8530578512396
31181,2018,136,818.0249264705882,0.0,0.0,
31183,2018,138,818.3107246376812,0.0,0.0,
31185,2018,135,818.4545185185185,0.0,0.0,
32001,2018,155,798.8594838709678,539.0,355528.89999999997,659.608348794063
32003,2018,427,731.3985011709601,143256.72619047618,86865027.52369048,606.3591555777527
32005,2018,160,787.4774375,1932.0,1318505.18,682.4560973084886
32007,2018,153,796.9639215686274,12.0,10304.039999999999,858.67
32009,2018,139,810.8820863309353,0.0,0.0,
32011,2018,138,811.8995652173913,0.0,0.0,
32013,2018,145,807.2103448275863,0.0,0.0,
32015,2018,139,809.8482014388488,0.0,0.0,
32017,2018,139,812.2660431654676,15.0,12735.9,849.06
32019,2018,172,789.4026744186048,3007.0,2002869.0999999999,666.0688726305287
32021,2018,146,810.3209589041096,124.0,92930.56000000001,749.44
32023,2018,205,780.215756097561,7653.090909090909,4457161.931818182,582.4002334172765
32027,2018,142,804.2364084507043,0.0,0.0,
32029,2018,153,799.5743137254901,249.0,154523.68,620.5770281124497
32031,2018,227,764.486563876652,25865.0,16081512.51,621.7480189445196
32033,2018,146,808.7579452054795,0.0,0.0,
32510,2018,167,792.0931736526946,1813.0,1179496.76,650.5773634859349
33001,2018,165,797.0849090909092,2046.0,1599922.11,781.9756158357771
33003,2018,167,797.5420958083832,1668.0,1235085.37,740.4588549160673
33005,2018,154,803.1011688311688,2364.0,1675906.6600000001,708.928367174281
33007,2018,146,806.8213698630137,477.875,359847.37375,753.0156918650275
33009,2018,163,796.7072392638037,2149.0,1544414.1,718.6664029781294
33011,2018,212,773.3700943396226,12809.375,9243063.625,721.5858404488899
33013,2018,181,784.7611602209944,3977.0,2861435.48,719.4959718380688
33015,2018,194,783.4273711340206,8987.0,6717091.86,747.4231512184267
33017,2018,170,793.3848823529412,3137.0,2215018.91,706.09464775263
33019,2018,147,806.3836734693878,713.0,536125.11,751.9286255259467
34001,2018,212,762.0244339622641,10690.625,8196162.81375,766.6682550131541
34003,2018,231,762.1111688311688,33154.0,24461196.860000003,737.8052983048804
34005,2018,240,766.3451249999999,20878.0,16989420.96,813.747531372737
34007,2018,216,761.4896296296297,21508.0,17271924.11,803.046499442068
34009,2018,172,792.8411046511628,3872.3333333333335,3293984.783333333,850.6459800292674
34011,2018,172,779.1556976744185,6308.0,5188033.0600000005,822.4529264426127
34013,2018,231,743.6783982683983,38459.0,27272460.72,709.1307813515692
34015,2018,202,785.345792079208,12126.0,9917696.51,817.8868967507834
34017,2018,206,762.9312135922329,27349.833333333332,18861124.191666666,689.6248310471118
34019,2018,184,785.0182608695651,4680.0,3819617.13,816.1575064102564
34021,2018,213,767.5176525821597,19272.0,15306633.83,794.2421040888336
34023,2018,238,750.0948319327731,31193.0,23493122.97,753.1536873657551
34025,2018,237,757.8003375527426,22081.0,16599437.270000001,751.7520615008378
34027,2018,226,767.0349115044248,15179.6,12043212.272,793.3813981923107
34029,2018,241,761.151825726141,35784.0,26838025.939999998,750.0007249049854
34031,2018,219,749.3958904109589,24434.0,17491411.88,715.863627731849
34033,2018,167,797.6118562874251,2278.0,1890997.2,830.1129060579456
34035,2018,201,776.5237313432835,10121.181818181818,7925840.329090909,783.094353156746
34037,2018,175,789.3113142857144,4175.0,3190708.41,764.2415353293413
34039,2018,226,755.7719026548673,25312.285714285714,18596706.135714285,734.6909064485907
34041,2018,180,795.4275,3577.0,2841029.57,794.2492507688006
35001,2018,245,757.8575510204082,63221.0,38509839.480000004,609.1305022065453
35003,2018,144,810.3144444444445,169.0,120632.31,713.800650887574
35005,2018,160,796.0454375,1869.0,1308858.18,700.2986516853932
35006,2018,155,795.2056774193549,991.0,640333.48,646.1488193743693
35007,2018,155,799.886129032258,638.0,474554.26,743.8154545454546
35009,2018,149,804.353288590604,734.0,530793.0499999999,723.1512942779291
35011,2018,140,814.2904285714286,0.0,0.0,
35013,2018,182,780.783956043956,14999.0,9418989.620000001,627.9745063004201
35015,2018,150,799.948,367.3333333333333,272559.66333333333,741.9954537205082
35017,2018,155,803.8414193548386,2252.0,1405392.73,624.0642673179397
35019,2018,143,807.2202097902099,72.0,54926.45,762.8673611111111
35021,2018,139,813.5003597122302,0.0,0.0,
35023,2018,144,811.9734722222222,326.0,190407.52,584.0721472392638
35025,2018,147,807.334693877551,176.0,145669.18,827.6657954545454
35027,2018,160,797.204875,1168.0,880369.5499999999,753.7410530821917
35028,2018,151,803.746953642384,216.5,158457.78999999998,731.9066512702077
35029,2018,161,795.4646583850931,2654.0,1662279.1099999999,626.3297324792765
35031,2018,150,800.0966000000001,1034.0,726135.81,702.2590038684721
35033,2018,146,810.0376712328767,92.0,71536.48,777.5704347826087
35035,2018,168,795.4057142857143,2859.0,1952505.67,682.9330779993004
35037,2018,147,806.088843537415,119.0,93067.55,782.0802521008403
35039,2018,164,793.3630487804878,3057.1666666666665,2061062.5816666665,674.1740985662105
35041,2018,144,809.536875,250.0,169524.09999999998,678.0963999999999
35043,2018,200,772.40875,13479.0,8092154.73,600.3527509459159
35045,2018,161,790.5049689440993,1972.0,1317959.3299999998,668.3363742393508
35047,2018,166,789.2275903614458,2019.0,1321982.5999999999,654.7709757305596
35049,2018,212,765.402358490566,12434.0,7981167.83,641.8825663503297
35051,2018,153,802.7353594771241,1469.3333333333333,930740.7233333333,633.4442309437386
35053,2018,155,798.714064516129,1043.0,637075.3,610.8104506232023
35055,2018,157,798.6915923566879,2407.0,1709269.88,710.1245866223514
35057,2018,167,789.4420958083831,1484.2,871572.954,587.2341692494273
35059,2018,140,813.2197142857143,26.0,21316.559999999998,819.8676923076922
35061,2018,175,776.6928571428572,7962.0,4834956.1,607.2539688520471
36001,2018,237,755.5797890295358,27386.2,19695787.684,719.1865860908049
36003,2018,201,781.7832338308457,3936.75,2750224.30375,698.6027316314219
36005,2018,289,734.4888927335641,119922.66666666667,81083579.4,676.1322246558893
36007,2018,238,761.6493697478991,18808.0,12654982.48,672.8510463632497
36009,2018,202,781.2882178217822,8364.0,5748636.79,687.3071245815399
36011,2018,202,776.2935148514852,5791.0,3933978.25,679.3262389915386
36013,2018,198,777.1747979797979,14296.0,9700889.459999999,678.5736891438164
36015,2018,193,784.569896373057,8099.0,5578609.64,688.8022768242993
36017,2018,200,783.69365,4693.0,3213620.81,684.7689772000853
36019,2018,171,799.3813450292397,4347.0,3130019.98,720.0414032666207
36021,2018,198,789.1526767676768,4812.7,3393124.429,705.0355162382863
36023,2018,189,787.4873544973544,2798.0,1860158.91,664.8173373838456
36025,2018,198,785.0107070707071,3474.0,2451139.26,705.5668566493954
36027,2018,245,771.1476326530612,13003.333333333334,9718993.35,747.4232260958728
36029,2018,267,746.8773033707865,119053.0,82760604.0,695.1576524741082
36031,2018,188,792.1583510638297,2313.0,1653775.0,714.9913532209252
36033,2018,174,796.0619540229885,2856.0,2008345.1900000002,703.2020973389357
36035,2018,199,782.8128643216081,6497.727272727273,4704183.748181818,723.9737143057013
36037,2018,200,781.7738499999999,7221.0,4922326.84,681.6683063287633
36039,2018,202,785.575594059406,4240.0,3013907.56,710.8272547169812
36041,2018,173,794.8953179190752,470.0,344749.64999999997,733.5098936170212
36043,2018,203,780.4762068965518,5927.0,4024275.99,678.9735093639279
36045,2018,192,781.7030729166667,6411.0,4195162.18,654.3693932303852
36047,2018,321,735.3049221183801,162659.5,110100344.11500001,676.876199146069
36049,2018,177,792.2326553672316,1757.0,1177071.81,669.9327319294252
36051,2018,179,789.4634636871508,8017.0,5436629.0,678.1375826368966
36053,2018,198,780.0887878787878,5722.0,3882342.4200000004,678.493956658511
36055,2018,258,742.827519379845,103503.25,66600681.8425,643.4646433083019
36057,2018,202,782.1696534653465,5736.0,4140036.1,721.7636157601116
36059,2018,294,746.8392517006803,62661.6,46707513.916,745.3929346840808
36061,2018,331,744.3782779456193,106881.8,71395465.57000001,667.9852469737599
36063,2018,227,771.098281938326,29250.433333333334,20545362.39933333,702.3951462599414
36065,2018,232,755.6975,21244.0,14343977.930000002,675.2013712106949
36067,2018,255,752.6610196078432,43750.0,30348982.86,693.6910368
36069,2018,201,775.6666169154229,15070.0,9948863.29,660.1767279362972
36071,2018,247,763.2229149797571,13451.0,9656916.94,717.9330116719946
36073,2018,196,784.3425,4910.0,3411574.98,694.8217881873727
36075,2018,199,781.9340703517588,10108.0,6906791.5,683.2995152354571
36077,2018,198,780.955101010101,3585.7272727272725,2539783.2036363636,708.3035073397054
36079,2018,198,784.3643434343435,3906.0,3044366.56,779.407721454173
36081,2018,322,729.4239440993789,169241.24242424243,113963574.1209091,673.3794463363307
36083,2018,222,767.1393243243243,14609.82142857143,10369827.309642857,709.784671930575
36085,2018,266,743.3673684210527,34921.5,25027797.655,716.687360365391
36087,2018,223,775.2778475336322,12178.5,9123649.08,749.1603300899126
36089,2018,179,789.885530726257,6507.0,4425648.51,680.1365467957584
36091,2018,228,770.189298245614,22019.0,15750879.959999999,715.3313029656206
36093,2018,225,770.5355111111111,15436.642857142857,11100798.972857142,719.120023413677
36095,2018,185,791.8530810810811,2101.0,1464952.49,697.2643931461209
36097,2018,185,790.5851351351351,1842.3333333333333,1262921.25,685.5009498823955
36099,2018,186,790.9316666666667,3340.0,2257250.72,675.8235688622755
36101,2018,196,779.0909693877551,8042.0,5507259.45,684.8121673713007
36103,2018,302,737.4926490066225,55847.95,42679250.475999996,764.2044242626631
36105,2018,198,783.6873737373737,2652.1666666666665,1899303.6316666668,716.1328341607492
36107,2018,205,776.5640975609757,4497.0,3007047.5300000003,668.6785701578831
36109,2018,188,783.7093617021276,4582.0,3032253.01,661.7749912701877
36111,2018,212,778.5825471698113,10274.0,7522161.79,732.1551284796574
36113,2018,199,785.14,7687.857142857143,5483372.61,713.2511060113352
36115,2018,192,786.8718229166667,5963.0,4211293.9399999995,706.237454301526
36117,2018,199,780.8015577889448,12480.0,8051597.47,645.1600536858974
36119,2018,298,750.5879530201343,48127.163636363635,36690173.70872727,762.3589452715041
36121,2018,196,783.3335204081633,4699.0,3175122.54,675.7017535645882
36123,2018,188,786.0677659574468,3132.0,2051726.99,655.0852458492976
37001,2018,195,770.7371282051281,17784.0,11875875.82,667.7842903733693
37003,2018,168,790.4944047619048,3043.0,2185446.92,718.188274728886
37005,2018,162,794.0218518518518,1099.0,833691.0499999999,758.5905823475887
37007,2018,160,799.10375,1543.0,1136487.74,736.5442255346727
37009,2018,159,801.7749685534591,2064.0,1603281.55,776.7836967054263
37011,2018,169,790.7027810650887,1174.0,884109.86,753.0748381601363
37013,2018,162,795.4919753086419,2778.0,2116083.28,761.7290424766018
37015,2018,153,800.7361437908497,849.0,635725.73,748.7935571260306
37017,2018,161,797.0319254658385,2306.0,1750958.6400000001,759.3055680832612
37019,2018,205,774.8439024390244,9732.0,7727768.09,794.057551376901
37021,2018,226,766.7803097345133,17524.0,12908056.82,736.5930620862816
37023,2018,181,787.3554143646409,8010.0,5881831.53,734.311052434457
37025,2018,209,764.2672727272727,12965.0,9255232.98,713.8629371384498
37027,2018,182,781.7992307692307,8062.0,5731216.83,710.8926854378566
37029,2018,147,807.5231292517007,259.625,210446.95,810.5804525758306
37031,2018,164,795.7489024390244,3108.0,2477080.81,797.0015476190476
37033,2018,173,791.1581502890173,2823.0,2006523.47,710.7769996457669
37035,2018,194,776.9071134020619,13184.5,9385753.215,711.8778273730517
37037,2018,187,777.7580748663103,7195.0,5300843.74,736.7399221681724
37039,2018,170,794.3771176470588,2561.0,1912241.23,746.6775595470519
37041,2018,154,801.1051948051947,609.0,476749.83,782.8404433497537
37043,2018,159,799.0692452830189,881.0,662556.6399999999,752.0506696935299
37045,2018,174,791.4745402298851,7263.0,5298630.72,729.5374803800082
37047,2018,164,792.6092682926829,3126.0,2383684.14,762.5349136276392
37049,2018,173,788.9705202312139,3145.0,2493337.4899999998,792.7941144674085
37051,2018,223,757.3665022421525,14515.0,10568770.78,728.1275080950741
37053,2018,156,803.3957051282051,607.0,488047.79,804.0326029654036
37055,2018,157,796.2450955414013,1011.0,821777.36,812.8361622156281
37057,2018,198,780.2758585858586,20297.0,13904362.61,685.0452091442085
37059,2018,175,792.0368571428572,5152.0,3509064.79,681.1072961956522
37061,2018,159,798.855786163522,2268.0,1737459.64,766.0756790123456
37063,2018,212,767.7540094339623,14702.0,10670603.81,725.792668344443
37065,2018,155,801.7169032258064,2878.0,2169760.27,753.9125330090341
37067,2018,232,761.2052586206896,38438.0,26880620.05,699.3241076538842
37069,2018,166,791.4540963855422,3832.0,2924237.67,763.1100391440501
37071,2018,205,770.5485853658536,17770.0,12788864.19,719.6884743950478
37073,2018,152,807.5816447368421,421.0,337830.48,802.4476959619952
37075,2018,151,803.366821192053,586.8333333333334,430888.58666666667,734.2605850610621
37077,2018,157,802.4045222929936,3683.3333333333335,2885066.303333333,783.2759194570135
37079,2018,152,801.5047368421052,694.0,536393.97,772.9019740634005
37081,2018,243,752.8244444444445,50531.0,33963492.48,672.1318097801349
37083,2018,162,796.3827160493827,3382.5555555555557,2581328.8911111113,763.129784186841
37085,2018,175,781.8295999999999,5304.5,4086058.7849999997,770.3004590442077
37087,2018,189,788.9606878306879,6093.0,4422956.17,725.9077909075988
37089,2018,207,773.7660869565217,9687.0,7017799.12,724.4553649220605
37091,2018,157,801.4789171974522,1055.0,798098.9199999999,756.4918672985781
37093,2018,161,793.8144099378882,1947.0,1403540.44,720.8733641499742
37095,2018,151,802.0227814569537,240.0,187936.66999999998,783.0694583333333
37097,2018,202,769.1465346534653,12620.0,8960396.86,710.0155990491284
37099,2018,175,784.2591428571429,2356.8888888888887,1824668.9677777777,774.1854002451443
37101,2018,202,769.6625742574257,10246.0,7663446.8100000005,747.9452283818076
37103,2018,154,800.6246103896104,389.0,306981.04,789.1543444730077
37105,2018,175,786.4293142857143,3265.0,2451648.05,750.8876110260336
37107,2018,154,797.9188311688312,2822.0,2207025.46,782.0784762579731
37109,2018,177,784.5835593220339,5296.666666666667,3796219.986666667,716.7186884833228
37111,2018,185,782.8955135135136,3963.75,2866105.0949999997,723.079178807947
37113,2018,170,793.4079999999999,2350.3333333333335,1766020.8566666665,751.3916565026236
37115,2018,175,784.9472000000001,1834.6363636363635,1341987.0318181817,731.4730365194986
37117,2018,156,799.3946794871796,1256.4,965798.446,768.7029974530403
37119,2018,309,729.7373462783171,49513.25,35342771.285000004,713.8043106643172
37121,2018,165,793.0742424242425,1353.0,984754.13,727.830103473762
37123,2018,157,797.8961146496815,1728.0,1266356.07,732.8449479166667
37125,2018,177,789.4858192090395,7746.0,5466924.609999999,705.7738974954815
37127,2018,168,795.3383333333334,4938.0,3813327.09,772.2412089914945
37129,2018,202,779.4249504950495,9123.0,7189768.28,788.0925441192591
37131,2018,158,798.8241772151899,1146.0,883502.14,770.9442757417103
37133,2018,196,775.4225510204082,3652.0,2853750.15,781.4211801752464
37135,2018,191,777.1977486910994,8095.0,6157427.850000001,760.6458122297715
37137,2018,159,796.2734591194968,574.0,456853.2,795.9114982578398
37139,2018,157,798.1829936305733,1492.0,1182851.64,792.7960053619303
37141,2018,165,795.6267272727273,2856.6666666666665,2212779.6666666665,774.601983663944
37143,2018,149,804.5753020134229,558.0,444527.67,796.6445698924731
37145,2018,166,795.8853614457831,3615.0,2600686.19,719.4152669432918
37147,2018,174,786.1203448275862,6565.0,5011465.11,763.3610220868242
37149,2018,169,787.9372189349114,1417.0,1045911.3799999999,738.1167113620323
37151,2018,189,777.5511640211641,17439.0,11227699.16,643.827006135673
37153,2018,164,792.6994512195122,2580.125,1845178.9387500002,715.1509863863186
37155,2018,164,785.5967073170732,7050.0,5366079.52,761.1460312056737
37157,2018,184,781.6197282608696,12961.0,8543816.7,659.1942519867293
37159,2018,209,769.7396172248804,13587.0,9611271.09,707.3872885846765
37161,2018,177,786.2510169491525,4582.0,3395294.21,741.0070296813618
37163,2018,163,794.6228220858897,3964.0,2999201.16,756.6097780020182
37165,2018,164,796.8215853658537,2199.25,1617816.4825,735.6219086052063
37167,2018,161,798.4634161490683,4549.0,3330246.3,732.0831611343152
37169,2018,169,790.4898224852071,6562.0,4556125.58,694.3196555928071
37171,2018,170,787.5602352941175,8412.0,6169540.340000001,733.4213433190681
37173,2018,157,796.9450955414013,684.0,512777.1,749.6741228070175
37175,2018,179,786.3929050279329,2913.0,2113154.86,725.4221970477171
37177,2018,146,807.5043835616439,154.0,121310.45999999999,787.7302597402597
37179,2018,196,774.938112244898,10641.625,7713295.595000001,724.823097506255
37181,2018,162,792.3272839506174,3610.0,2666437.14,738.6252465373962
37183,2018,307,733.9724104234527,48309.666666666664,34988446.6,724.2535296593505
37185,2018,162,799.3483333333332,1466.0,1099878.21,750.2579877216916
37187,2018,149,805.6868456375838,665.5,512431.57,769.9948459804658
37189,2018,161,796.1103105590062,2763.818181818182,2202773.3954545455,797.0037283731333
37191,2018,175,783.7069142857142,5720.0,4434173.99,775.2052430069931
37193,2018,168,792.3886904761904,8201.0,5792246.24,706.285360321912
37195,2018,157,798.8363694267516,3946.6363636363635,3057076.750909091,774.6030972289407
37197,2018,171,792.578596491228,4959.0,3361284.3600000003,677.8149546279493
37199,2018,169,789.2362130177515,1772.0,1286646.01,726.0981997742664
38001,2018,135,817.2481481481482,0.0,0.0,
38003,2018,135,815.763037037037,0.0,0.0,
38005,2018,134,817.5628358208955,0.0,0.0,
38007,2018,133,817.8060902255639,0.0,0.0,
38009,2018,134,817.4300746268657,0.0,0.0,
38011,2018,133,817.8060902255639,0.0,0.0,
38013,2018,133,817.8060902255639,0.0,0.0,
38015,2018,147,810.9819047619047,940.0,727145.5700000001,773.5591170212766
38017,2018,148,808.6978378378378,1051.0,808870.23,769.6196289248335
38019,2018,133,817.8060902255639,0.0,0.0,
38021,2018,134,817.1829850746269,0.0,0.0,
38023,2018,134,815.7515671641792,0.0,0.0,
38025,2018,133,817.8060902255639,0.0,0.0,
38027,2018,133,817.8060902255639,0.0,0.0,
38029,2018,134,816.8141791044776,0.0,0.0,
38031,2018,135,816.2354814814814,0.0,0.0,
38033,2018,133,817.8060902255639,0.0,0.0,
38035,2018,147,810.1297959183673,452.0,347318.02,768.4026991150442
38037,2018,133,817.8060902255639,0.0,0.0,
38039,2018,134,817.5628358208955,0.0,0.0,
38041,2018,135,816.4601481481482,0.0,0.0,
38043,2018,135,816.8817037037037,0.0,0.0,
38045,2018,135,816.7596296296297,0.0,0.0,
38047,2018,134,817.4300746268657,0.0,0.0,
38049,2018,135,816.9461481481482,0.0,0.0,
38051,2018,135,816.4482962962963,0.0,0.0,
38053,2018,135,815.579111111111,0.0,0.0,
38055,2018,135,815.9794814814815,11.0,9339.66,849.06
38057,2018,134,816.7079850746268,0.0,0.0,
38059,2018,140,813.2929285714285,492.0,377253.72000000003,766.7758536585367
38061,2018,133,817.8060902255639,0.0,0.0,
38063,2018,134,817.1829850746269,0.0,0.0,
38065,2018,135,816.5800740740741,0.0,0.0,
38067,2018,133,817.8060902255639,0.0,0.0,
38069,2018,135,815.3988888888889,0.0,0.0,
38071,2018,135,816.9432592592592,0.0,0.0,
38073,2018,136,816.35375,0.0,0.0,
38075,2018,134,817.1829850746269,0.0,0.0,
38077,2018,141,813.7846808510639,86.0,65424.31,760.7477906976744
38079,2018,133,817.8060902255639,0.0,0.0,
38081,2018,134,817.4300746268657,0.0,0.0,
38083,2018,133,817.8060902255639,0.0,0.0,
38085,2018,134,817.5628358208955,0.0,0.0,
38087,2018,133,817.8060902255639,0.0,0.0,
38089,2018,136,814.3672794117647,0.0,0.0,
38091,2018,133,817.8060902255639,0.0,0.0,
38093,2018,141,812.2102127659574,145.0,110394.81,761.3435172413793
38095,2018,133,817.8060902255639,0.0,0.0,
38097,2018,139,815.5197841726618,0.0,0.0,
38099,2018,136,816.7171323529411,17.0,12483.269999999999,734.31
38101,2018,138,814.2084057971014,24.0,19933.809999999998,830.5754166666666
38103,2018,134,816.0033582089552,0.0,0.0,
38105,2018,141,813.1558865248227,11.0,9427.99,857.09
39001,2018,174,794.928908045977,1884.3333333333335,1424909.2433333334,756.1874632938262
39003,2018,197,782.5372081218273,7114.0,5373933.36,755.4024964858027
39005,2018,182,791.0891208791209,4239.0,3079370.63,726.4379877329559
39007,2018,191,783.1758115183245,6127.909090909091,4481633.625454546,731.3479294435297
39009,2018,166,801.0778915662651,2630.0,2109080.88,801.9318935361216
39011,2018,178,790.9663483146068,2448.666666666667,1931208.7433333332,788.6776790089843
39013,2018,175,800.7362285714286,6220.0,4760565.3,765.364196141479
39015,2018,185,791.9648108108107,3736.0,2756986.17,737.9513302997858
39017,2018,252,767.9777777777778,26535.666666666668,18657281.01333333,703.1020267061941
39019,2018,196,783.9704591836735,2893.0,2107965.95,728.6436052540616
39021,2018,194,786.2644845360825,3331.0,2537974.65,761.925743020114
39023,2018,227,774.6706607929515,13702.25,10144176.1075,740.3292238500976
39025,2018,239,770.7694560669456,16798.125,11903138.49875,708.5992334709974
39027,2018,184,787.0474999999999,2858.166666666667,2121239.685,742.167946235932
39029,2018,210,775.7645714285715,9455.090909090908,6781137.558181819,717.1943266734613
39031,2018,187,790.5629411764705,2316.0,1729267.77,746.6613860103627
39033,2018,173,795.2915606936416,2803.181818181818,2088187.0,744.9345548889249
39035,2018,309,749.3092233009709,95878.33333333333,66662774.67333333,695.2850801189007
39037,2018,179,791.7863687150839,3301.0,2381516.18,721.4529475916389
39039,2018,173,795.4179768786126,2537.0,2029602.09,800.0008238076468
39041,2018,232,777.4510775862069,11334.0,8364283.58,737.9816110817011
39043,2018,186,791.2255376344086,5597.0,4461977.91,797.2088458102555
39045,2018,217,780.9053917050692,13713.0,9847955.35,718.1474039232844
39047,2018,182,789.6125824175824,2276.6666666666665,1640891.1133333333,720.7428023426062
39049,2018,342,749.8907602339182,71629.47619047618,51703366.15190476,721.8168958044009
39051,2018,182,786.4363186813187,2567.0,1901134.24,740.6054694195559
39053,2018,169,799.7697633136095,1629.2597402597403,1297979.9220779222,796.66850533666
39055,2018,203,781.1524630541873,7031.0,5040411.66,716.8840364101835
39057,2018,230,774.0715217391305,11634.0,8078451.09,694.3829370809696
39059,2018,187,791.314385026738,2398.0,1790937.24,746.846221851543
39061,2018,273,760.7069963369963,53940.0,37722461.410000004,699.3411459028551
39063,2018,179,791.3687709497207,3990.0,2918814.76,731.5325213032581
39065,2018,170,795.5025294117646,1398.5,1088514.185,778.3440722202361
39067,2018,180,790.8960555555556,961.0,733427.8,763.1922996878252
