fips,year,ffs_cost,ffs_quartile
31177,2018,4266.548133937914,2
31179,2018,4571.438961038961,3
31181,2018,5608.956349206349,4
31183,2018,4075.2517006802723,1
31185,2018,4445.935726795096,2
32001,2018,3644.7719165495623,1
32003,2018,5404.056773230224,4
32005,2018,4294.760691642651,2
32007,2018,4264.119938953228,2
32009,2018,4189.4325,2
32011,2018,4450.4517766497465,2
32013,2018,4407.510187932739,2
32015,2018,5116.064063453326,4
32017,2018,5786.737792830934,4
32019,2018,3876.2257237263893,1
32021,2018,4364.885470894463,2
32023,2018,4589.628964581019,3
32510,2018,4451.514798241482,2
32027,2018,4993.233423545332,4
32029,2018,3494.7540192926044,1
32031,2018,3905.1170982348153,1
32033,2018,5099.197734925007,4
33001,2018,4545.818823369749,3
33003,2018,4377.624925390952,2
33005,2018,4565.949702726713,3
33007,2018,4755.193723385639,3
33009,2018,4570.370318808297,3
33011,2018,4541.752464038359,3
33013,2018,4462.983664293743,2
33015,2018,4534.752053079373,3
33017,2018,4235.836374322805,2
33019,2018,4656.718440185063,3
34001,2018,5723.802699798047,4
34003,2018,5580.405360870494,4
34005,2018,5170.506794028864,4
34007,2018,5556.506376594149,4
34009,2018,5517.820079883805,4
34011,2018,5739.942365591398,4
34013,2018,6238.730510709576,4
34015,2018,5384.53735146626,4
34017,2018,6206.354819315233,4
34019,2018,5042.572967623357,4
34021,2018,5348.282075930883,4
34023,2018,5620.836853621382,4
34025,2018,5814.309395460382,4
34027,2018,5368.681528327142,4
34029,2018,6138.812791979302,4
34031,2018,5756.282960017339,4
34033,2018,5465.820548197204,4
34035,2018,4973.585953702869,4
34037,2018,4995.270863021019,4
34039,2018,5064.476949767933,4
34041,2018,5439.046181072502,4
35001,2018,3416.0252386316993,1
35003,2018,2993.4962581852196,1
35005,2018,4487.296707304366,2
35006,2018,3838.545157186989,1
35007,2018,3431.771890266817,1
35009,2018,4475.518054122688,2
35011,2018,4272.939457202505,2
35013,2018,4129.65083377589,1
35015,2018,4321.679829545455,2
35017,2018,3590.320517332395,1
35019,2018,3281.3411244472522,1
35021,2018,4354.165266106443,2
35023,2018,4423.029607698001,2
35025,2018,4641.506206053195,3
35027,2018,3605.815934065934,1
35028,2018,3393.2675485008817,1
35029,2018,3652.7383662296497,1
35031,2018,4003.7105150082866,1
35033,2018,2589.1218525179856,1
35035,2018,4414.290231507623,2
35037,2018,4502.904106446433,2
35039,2018,3303.903698211141,1
35041,2018,4598.777908805031,3
35043,2018,3357.9357930258716,1
35045,2018,4270.002894978216,2
35047,2018,3305.4772283669486,1
35049,2018,3117.208075797007,1
35051,2018,4403.867594508181,2
35053,2018,3231.947041879016,1
35055,2018,3032.0343287091464,1
35057,2018,3233.169762137504,1
35059,2018,4517.323409223584,3
35061,2018,3289.172729285029,1
36001,2018,4215.401806034799,2
36003,2018,4172.628104455807,2
36005,2018,7255.8789880049635,4
36007,2018,4096.5279021310835,1
36009,2018,4541.588200302834,3
36011,2018,4653.753195263185,3
36013,2018,4191.153779322329,2
36015,2018,4646.7361873399195,3
36017,2018,4156.133645071272,1
36019,2018,4813.447573803868,3
36021,2018,4592.772033942423,3
36023,2018,4440.718755342794,2
36025,2018,4826.423279279279,3
36027,2018,5220.9835075171,4
36029,2018,4408.25450338787,2
36031,2018,4289.573605181805,2
36033,2018,4314.644014869888,2
36035,2018,4588.740427876228,3
36037,2018,4173.843122394846,2
36039,2018,4405.961532648126,2
36041,2018,3623.596103212217,1
36043,2018,4609.088575878648,3
36045,2018,4822.027033398821,3
36047,2018,7036.708776342154,4
36049,2018,4387.439621830683,2
36051,2018,4174.775475325785,2
36053,2018,4083.299572131043,1
36055,2018,4289.576701307787,2
36057,2018,4363.283343365723,2
36059,2018,6223.394101040607,4
36061,2018,5998.1061945758265,4
36063,2018,4443.024374892716,2
36065,2018,4328.620647724742,2
36067,2018,4468.780507428471,2
36069,2018,4030.5378449620744,1
36071,2018,5538.611195655744,4
36073,2018,4353.486755998753,2
36075,2018,4715.372408942849,3
36077,2018,4648.235003246591,3
36079,2018,5413.384380370441,4
36081,2018,6288.285156213638,4
36083,2018,4089.417445777064,1
36085,2018,5960.081618969572,4
36087,2018,6021.083598588595,4
36089,2018,4524.192419202246,3
36091,2018,3938.9845632614597,1
36093,2018,4015.5447208137057,1
36095,2018,4175.616194062915,2
36097,2018,4341.753458277554,2
36099,2018,4184.468124910059,2
36101,2018,4056.5045902626234,1
36103,2018,6495.0160190261395,4
36105,2018,5243.982013157394,4
36107,2018,4021.1307266319855,1
36109,2018,3809.8313902585132,1
36111,2018,4778.388396663578,3
36113,2018,3943.2752485890887,1
36115,2018,4042.907397297666,1
36117,2018,4282.56806583312,2
36119,2018,6005.306135496814,4
36121,2018,4443.775627456909,2
36123,2018,3828.025238473768,1
37001,2018,4343.486318090727,2
37003,2018,4380.200500980179,2
37005,2018,4355.473128373621,2
37007,2018,4609.787895927602,3
37009,2018,4025.026422190879,1
37011,2018,4435.1400286944045,2
37013,2018,4234.849534487937,2
37015,2018,4820.418342621759,3
37017,2018,4842.423958222317,3
37019,2018,3898.95109882762,1
37021,2018,3686.2537668315385,1
37023,2018,4238.437818413391,2
37025,2018,4621.792825710095,3
37027,2018,4261.098992294013,2
37029,2018,4664.117500887469,3
37031,2018,4571.32937507046,3
37033,2018,4689.218815185649,3
37035,2018,4192.863989271598,2
37037,2018,4020.374469148139,1
37039,2018,3896.586842914233,1
37041,2018,4015.8893261964736,1
37043,2018,3416.1605470213563,1
37045,2018,4493.842682926829,2
37047,2018,4876.620890532395,3
37049,2018,4544.39935611689,3
37051,2018,4466.43049197507,2
37053,2018,4434.435938265556,2
37055,2018,3508.158663296827,1
37057,2018,4507.41329576991,2
37059,2018,4344.370306972498,2
37061,2018,4899.7117173837005,3
37063,2018,4429.533389026146,2
37065,2018,4610.270315469404,3
37067,2018,4384.769111932216,2
37069,2018,4415.528369291118,2
37071,2018,4790.713362760835,3
37073,2018,4653.270190501744,3
37075,2018,4453.550942079553,2
37077,2018,4215.379833926453,2
37079,2018,4572.608938547486,3
37081,2018,4023.3986795137416,1
37083,2018,4581.380904085772,3
37085,2018,5202.655515197859,4
37087,2018,4195.143349731047,2
37089,2018,4004.5585684267003,1
37091,2018,4544.333727111636,3
37093,2018,4000.376202974628,1
37095,2018,3417.449468085106,1
37097,2018,4441.086856641371,2
37099,2018,4248.9724847137295,2
37101,2018,4696.403149956869,3
37103,2018,4718.274318579645,3
37105,2018,4160.766197741233,1
37107,2018,4669.694816742572,3
37109,2018,4525.611695108078,3
37111,2018,4208.152714932126,2
37113,2018,3695.9435379142906,1
37115,2018,3774.1717243335224,1
37117,2018,4922.679273827534,3
37119,2018,4155.932126284036,1
37121,2018,3789.729403281053,1
37123,2018,4593.631434076521,3
37125,2018,4304.378461975029,2
37127,2018,4404.669311795769,2
37129,2018,4473.086028311658,2
37131,2018,4744.738230468257,3
37133,2018,4527.745245271253,3
37135,2018,3695.25926692183,1
37137,2018,4291.827635075288,2
37139,2018,4502.80963589555,2
37141,2018,4644.487545647789,3
37143,2018,4411.609993293092,2
37145,2018,4518.3358985475825,3
37147,2018,4756.353587649731,3
37149,2018,3921.3127256811467,1
37151,2018,4186.100248241622,2
37153,2018,4420.150933576215,2
37155,2018,4952.819605057536,4
37157,2018,4109.645535473429,1
37159,2018,4610.136603875864,3
37161,2018,4143.174401924945,1
37163,2018,4852.907393727755,3
37165,2018,4190.815062053403,2
37167,2018,4651.514394557823,3
37169,2018,4450.053278688524,2
37171,2018,4602.7093635777255,3
37173,2018,5069.576487005059,4
37175,2018,3716.7609544468546,1
37177,2018,4779.1647819063,3
37179,2018,4317.08666745815,2
37181,2018,4367.09831775701,2
37183,2018,3997.6570592915496,1
37185,2018,4174.473018699911,2
37187,2018,4460.340471092077,2
37189,2018,4322.6676179604265,2
37191,2018,4720.084346043934,3
37193,2018,4236.201191728006,2
37195,2018,4471.108035034273,2
37197,2018,4754.367975148263,3
37199,2018,3665.7684180468304,1
38001,2018,5346.328947368421,4
38003,2018,4255.262409578449,2
38005,2018,3620.6361488481984,1
38007,2018,4012.6666666666665,1
38009,2018,4170.370930614929,2
38011,2018,6225.1488549618325,4
38013,2018,4887.915846994536,3
38015,2018,4072.0880383566173,1
38017,2018,4174.406564137813,2
38019,2018,4230.096385542169,2
38021,2018,4336.857614073667,2
38023,2018,6022.236842105263,4
38025,2018,4599.551724137931,3
38027,2018,3353.6732570239333,1
38029,2018,4616.6912442396315,3
38031,2018,4164.214225941422,1
38033,2018,3609.3743455497383,1
38035,2018,4397.860583941606,2
38037,2018,5655.235966735967,4
38039,2018,4555.040856031128,3
38041,2018,4002.3034111310594,1
38043,2018,4536.403819918145,3
38045,2018,4443.835634451019,2
38047,2018,4726.74253200569,3
38049,2018,4401.723314606742,2
38051,2018,5292.466076696165,4
38053,2018,4218.538873994638,2
38055,2018,4915.450621985276,3
38057,2018,4969.497132616488,4
38059,2018,3983.842879256966,1
38061,2018,4404.461569255404,2
38063,2018,4753.1413551401865,3
38065,2018,4369.047169811321,2
38067,2018,5088.91330502477,4
38069,2018,4384.780832678712,2
38071,2018,4439.005659190945,2
38073,2018,4789.148059415429,3
38075,2018,3588.3277027027025,1
38077,2018,4109.840388446215,1
38079,2018,5297.300671892497,4
38081,2018,3907.2241086587437,1
38083,2018,4320.278169014085,2
38085,2018,4607.411497730711,3
38087,2018,4997.9327731092435,4
38089,2018,3826.506303915063,1
38091,2018,4548.675516224189,3
38093,2018,3551.2159146841673,1
38095,2018,5679.965944272446,4
38097,2018,4117.105147058824,1
38099,2018,5650.217993951613,4
38101,2018,4396.741232764591,2
38103,2018,4781.3857819905215,3
38105,2018,3848.516975308642,1
39001,2018,5220.581483078249,4
39003,2018,5224.044859677185,4
39005,2018,4291.440954274354,2
39007,2018,4865.480783866058,3
39009,2018,4718.444974825084,3
39011,2018,5132.443174722118,4
39013,2018,4668.008005870972,3
39015,2018,5013.788871391076,4
39017,2018,4760.957252620683,3
39019,2018,4217.84214945424,2
39021,2018,4787.558798177564,3
39023,2018,4778.100978194416,3
39025,2018,4611.3372009880395,3
39027,2018,4621.208102963836,3
39029,2018,4830.041786577644,3
39031,2018,5557.57183125972,4
39033,2018,4661.832426180433,3
39035,2018,4802.973307196389,3
39037,2018,4387.491646124349,2
39039,2018,4610.515329693406,3
39041,2018,3880.2705092206115,1
39043,2018,4913.905950910775,3
39045,2018,4959.647459322229,4
39047,2018,4615.058351893096,3
39049,2018,4809.029462107921,3
39051,2018,4196.180090497737,2
39053,2018,5204.406603038567,4
39055,2018,4044.2578344191356,1
39057,2018,4498.169114804793,2
39059,2018,4937.312020460358,4
39061,2018,4834.03284708824,3
39063,2018,4005.503028088128,1
39065,2018,5002.1288446482495,4
39067,2018,4772.557207765386,3
39069,2018,4673.935257589696,3
39071,2018,4724.375011733784,3
39073,2018,4922.866104636747,3
39075,2018,4055.1586509678705,1
39077,2018,4432.036585365854,2
39079,2018,5200.044057484527,4
39081,2018,5334.823935942043,4
39083,2018,5103.573628184007,4
39085,2018,4608.401482243223,3
39087,2018,4880.923159616733,3
39089,2018,4520.225279990417,3
39091,2018,5031.817363388932,4
39093,2018,4920.935985138881,3
39095,2018,4842.843104129974,3
39097,2018,5006.946369454867,4
39099,2018,4506.479343100286,2
39101,2018,5063.634277059304,4
39103,2018,4388.969883032812,2
39105,2018,4997.701226993865,4
39107,2018,4007.5388217265454,1
39109,2018,4431.820074093877,2
39111,2018,4565.774632553076,3
39113,2018,4758.746384117933,3
39115,2018,4736.361225047854,3
39117,2018,4745.809298057807,3
39119,2018,5045.799715088746,4
39121,2018,4506.329075882795,2
39123,2018,4480.445682834537,2
39125,2018,4986.054563492064,4
39127,2018,4786.253713488187,3
39129,2018,4726.498294542536,3
39131,2018,5003.245182451825,4
39133,2018,4442.967507327134,2
39135,2018,4498.036095323561,2
39137,2018,4730.507695486003,3
39139,2018,4431.015507714762,2
39141,2018,5182.861504301971,4
39143,2018,4167.4029803018675,2
39145,2018,6351.707506713158,4
39147,2018,4449.533806538521,2
39149,2018,4291.619449081803,2
39151,2018,4243.377058163505,2
39153,2018,4462.412160084813,2
39155,2018,4642.744680390501,3
39157,2018,4318.197356909333,2
39159,2018,4507.791576086956,2
39161,2018,4132.255563636364,1
39163,2018,5209.984282907662,4
39165,2018,4591.016673625609,3
39167,2018,5196.020467836257,4
39169,2018,4028.549079517327,1
39171,2018,4347.946353065539,2
39173,2018,4242.425509110397,2
39175,2018,4049.765587044534,1
40001,2018,5219.134813427845,4
40003,2018,5812.305944900918,4
40005,2018,5860.272969647252,4
40007,2018,5162.650677200903,4
40009,2018,4852.5323998697495,3
40011,2018,5436.5230316014995,4
40013,2018,6032.518329633407,4
40015,2018,6975.8281745291815,4
40017,2018,4649.069640122511,3
40019,2018,5258.899189542483,4
40021,2018,5173.272045437996,4
40023,2018,6014.248552270649,4
40025,2018,4703.150527325024,3
40027,2018,4740.71159216494,3
40029,2018,6219.570316078791,4
40031,2018,4602.586784949526,3
40033,2018,5471.9593312245825,4
40035,2018,4438.268319199826,2
40037,2018,4855.3198455430465,3
40039,2018,4836.215645594338,3
40041,2018,4695.872601839685,3
40043,2018,4400.390350877193,2
40045,2018,4566.574275362319,3
40047,2018,4698.752853169655,3
40049,2018,5090.760811679368,4
40051,2018,5349.282114277692,4
40053,2018,5082.159042553191,4
40055,2018,5868.999097065463,4
40057,2018,5603.084337349397,4
40059,2018,5387.268845897265,4
40061,2018,4951.497911921033,4
40063,2018,4935.405925605536,4
40065,2018,4743.497099156119,3
40067,2018,6760.467387387387,4
40069,2018,6056.322549724419,4
40071,2018,4736.355665467626,3
40073,2018,5286.488853503185,4
40075,2018,4803.257142857143,3
40077,2018,5125.875427789186,4
40079,2018,5297.771791735361,4
40081,2018,4655.455858585859,3
40083,2018,4653.501236021189,3
40085,2018,5598.728555917481,4
40087,2018,4682.000323991576,3
40089,2018,5065.903742056955,4
40091,2018,5015.01202151218,4
40093,2018,4604.391274238227,3
40095,2018,5705.885622416169,4
40097,2018,4982.894181445112,4
40099,2018,5128.2800371402045,4
40101,2018,5176.421617564271,4
40103,2018,4605.7371172516805,3
40105,2018,4751.420396744659,3
40107,2018,5371.349670977989,4
40109,2018,4837.552837398289,3
40111,2018,4889.421122472875,3
40113,2018,5399.794571753616,4
40115,2018,4609.548328652958,3
40117,2018,5363.889563505087,4
40119,2018,4851.006051236749,3
40121,2018,4850.55031465388,3
40123,2018,5677.9495846876125,4
40125,2018,4847.322681616445,3
40127,2018,5102.2732305259,4
40129,2018,5344.37147102526,4
40131,2018,4661.079341387192,3
40133,2018,5106.286598647254,4
40135,2018,4869.660031358648,3
40137,2018,4614.5517601523625,3
40139,2018,4395.05667562724,2
40141,2018,4592.481144781144,3
40143,2018,4603.455526190097,3
40145,2018,4782.693934027009,3
40147,2018,4379.284683658456,2
40149,2018,5292.85157824043,4
40151,2018,4820.433575677462,3
40153,2018,4820.777706289207,3
41001,2018,3369.363750284803,1
41003,2018,3209.9753947851636,1
41005,2018,3666.041161318021,1
41007,2018,4113.29565877737,1
41009,2018,3842.3274159768625,1
41011,2018,4366.907169856246,2
41013,2018,4029.4760340757466,1
41015,2018,4150.8858567481975,1
41017,2018,3644.2663911940194,1
41019,2018,3654.4946928272757,1
41021,2018,4008.1369334619094,1
41023,2018,4192.673675357443,2
41025,2018,4416.0499270073,2
41027,2018,3751.6609832809136,1
41029,2018,3942.215255387748,1
41031,2018,4087.237040896067,1
41033,2018,3874.246598185699,1
41035,2018,4029.215582743078,1
41037,2018,4600.55,3
41039,2018,3729.705543070188,1
41041,2018,3988.392472191084,1
41043,2018,3870.6706642728905,1
41045,2018,3998.7386330302143,1
41047,2018,3871.7730054807957,1
41049,2018,4660.538992805756,3
41051,2018,3856.0112093945404,1
41053,2018,3654.6320148507784,1
41055,2018,4214.799031476998,2
41057,2018,4083.1093572861255,1
41059,2018,4418.578745673315,2
41061,2018,4474.52590411337,2
41063,2018,4667.468544600939,3
41065,2018,4216.311654795086,2
41067,2018,3710.50546486129,1
41069,2018,4210.600311041991,2
41071,2018,3836.7162466370173,1
42001,2018,4438.554784780271,2
42003,2018,4458.109907360982,2
42005,2018,4239.718463736448,2
42007,2018,4314.925960784314,2
42009,2018,4625.20243860256,3
42011,2018,4867.642368884511,3
42013,2018,5020.809879359812,4
42015,2018,4207.20901799687,2
42017,2018,4952.972830407733,4
42019,2018,3984.8988018244945,1
42021,2018,4714.210083682008,3
42023,2018,5003.017689331122,4
42025,2018,4856.016601647161,3
42027,2018,4664.717818085994,3
42029,2018,4650.657850124133,3
42031,2018,4679.325831605962,3
42033,2018,5069.736944805798,4
42035,2018,4517.837953599048,3
42037,2018,4527.1778384217405,3
42039,2018,4429.863899765074,2
42041,2018,4557.456345998383,3
42043,2018,4831.961572509254,3
42045,2018,5290.174591482819,4
42047,2018,4556.704147300679,3
42049,2018,4213.684283192646,2
42051,2018,4355.04679282945,2
42053,2018,4857.298091799897,3
42055,2018,4740.63928078034,3
42057,2018,4939.360038797284,4
42059,2018,4440.962695547533,2
42061,2018,4742.459221770514,3
42063,2018,4247.6095273818455,2
42065,2018,5105.5579971483685,4
42067,2018,4606.348345408263,3
42069,2018,4692.491970037915,3
42071,2018,4108.014765974766,1
42073,2018,4447.452514292381,2
42075,2018,4155.234857059933,1
42077,2018,4925.761464312791,4
42079,2018,4914.191926437331,3
42081,2018,4141.612019201556,1
42083,2018,4379.089159950628,2
42085,2018,4786.745068570355,3
42087,2018,4773.758127328141,3
42089,2018,4910.457708483793,3
42091,2018,4960.057964876746,4
42093,2018,4885.503701812611,3
42095,2018,5273.554291193494,4
42097,2018,4953.165521296534,4
42099,2018,4639.684237099868,3
42101,2018,5902.879371010431,4
42103,2018,4900.773518284994,3
42105,2018,4290.201632511289,2
42107,2018,4965.750269524344,4
42109,2018,4301.862396601833,2
42111,2018,4264.570549658576,2
42113,2018,4190.922950819672,2
42115,2018,3970.9657243298666,1
42117,2018,3839.900596421471,1
42119,2018,4135.605910353034,1
42121,2018,4708.145019431377,3
42123,2018,4161.876049160672,1
42125,2018,4146.7563921478195,1
42127,2018,4583.382385530972,3
42129,2018,4427.561774576982,2
42131,2018,4492.272125813449,2
42133,2018,4743.268371537862,3
72001,2018,1937.6864406779662,1
72003,2018,2292.638403990025,1
72005,2018,2797.2699353448274,1
72007,2018,1867.569306930693,1
72009,2018,1930.083135391924,1
72011,2018,1962.3156565656566,1
72013,2018,2337.5751824817517,1
72015,2018,3002.927272727273,1
72017,2018,2070.1633554083887,1
72019,2018,1497.1600877192982,1
72021,2018,2338.1375035622686,1
72023,2018,2437.384105960265,1
72025,2018,2188.3137420718817,1
72027,2018,1307.079207920792,1
72031,2018,2274.3187234042553,1
72033,2018,1767.8457894736841,1
72035,2018,2007.956316410862,1
72037,2018,2544.038636363636,1
72039,2018,2383.3846153846152,1
72041,2018,2079.554367201426,1
72043,2018,2152.2935034802786,1
72045,2018,1104.5822784810127,1
72047,2018,2198.187707641196,1
72049,2018,1264.1666666666667,1
72051,2018,1953.9410609037327,1
72053,2018,2365.153429602888,1
72055,2018,3230.599290780142,1
72057,2018,2198.3306451612902,1
72059,2018,1728.8956043956043,1
72061,2018,2467.4786476868326,1
72063,2018,1980.4239401496259,1
72065,2018,2183.023195876289,1
72067,2018,2503.146226415094,1
72069,2018,1897.6733409610983,1
72071,2018,1948.010465116279,1
72073,2018,1892.664705882353,1
72075,2018,1925.996996996997,1
72077,2018,2053.5227272727275,1
72079,2018,2002.1155115511551,1
72081,2018,2128.3425324675327,1
72083,2018,1593.1489361702127,1
72085,2018,2816.023758099352,1
72087,2018,1672.6879271070616,1
72089,2018,1290.4727272727273,1
72091,2018,2072.8872870249015,1
72093,2018,1271.3529411764705,1
72095,2018,1885.642857142857,1
72097,2018,2300.5680119581466,1
72099,2018,2193.574074074074,1
72101,2018,2126.7256097560976,1
72103,2018,1514.6888888888889,1
72105,2018,1701.9918032786886,1
72107,2018,2067.5731707317073,1
72109,2018,1488.3974358974358,1
72111,2018,2094.560913705584,1
72113,2018,2505.2569501226494,1
72115,2018,1771.3300395256917,1
72117,2018,3234.900826446281,1
72119,2018,2694.3831967213114,1
72121,2018,1986.6402027027027,1
72123,2018,1968.1856540084389,1
72125,2018,2859.7771739130435,1
72127,2018,2556.5972975159802,1
72129,2018,1946.564263322884,1
72131,2018,1910.8698979591836,1
72133,2018,2701.1129032258063,1
72135,2018,1893.6918181818182,1
72137,2018,2232.901287553648,1
72139,2018,2812.7284810126584,1
72141,2018,1828.6707317073171,1
72143,2018,2599.9019292604503,1
72145,2018,2506.106397774687,1
72147,2018,2823.928961748634,1
72149,2018,3009.193181818182,1
72151,2018,1569.3316993464052,1
72153,2018,2117.1175847457625,1
44001,2018,4354.995121035841,2
44003,2018,4813.177941845223,3
44005,2018,4741.8749065537,3
44007,2018,4598.418604219973,3
44009,2018,4307.185071090047,2
45001,2018,4225.344046865104,2
45003,2018,4091.514698152876,1
45005,2018,4332.056568489948,2
45007,2018,4536.953549826766,3
45009,2018,4424.862640299305,2
45011,2018,4210.444299461752,2
45013,2018,4117.235556695741,1
45015,2018,4184.2015495841,2
45017,2018,4446.492374727669,2
45019,2018,4233.687383622295,2
45021,2018,4301.009685411817,2
45023,2018,4115.977315878885,1
45025,2018,3954.159344864534,1
45027,2018,3924.847274739463,1
45029,2018,4508.56934752268,2
45031,2018,4139.637202479535,1
45033,2018,4211.927171860246,2
45035,2018,4607.704386542501,3
45037,2018,4245.00845665962,2
45039,2018,3943.880303030303,1
45041,2018,4228.397692633362,2
45043,2018,4288.769437922939,2
45045,2018,3920.399984316049,1
45047,2018,4698.351965065503,3
45049,2018,4352.977433004231,2
45051,2018,4086.8608636251324,1
45053,2018,4013.8765989465765,1
45055,2018,4243.974868578806,2
45057,2018,4267.44831406551,2
45059,2018,4311.2405595210685,2
45061,2018,3823.17275528169,1
45063,2018,4074.3765807598024,1
45065,2018,3950.423415682062,1
45067,2018,4442.909122441901,2
45069,2018,3817.6649734472408,1
45071,2018,4007.5443290734825,1
45073,2018,4228.633085091711,2
45075,2018,4462.255682281059,2
45077,2018,4357.648000721002,2
45079,2018,3998.7524396960016,1
45081,2018,4527.248204111965,3
45083,2018,3955.395446168023,1
45085,2018,4163.434665510943,1
45087,2018,4766.19131097561,3
45089,2018,4290.659717475507,2
45091,2018,4046.4756110620297,1
46003,2018,4881.786826347306,3
46005,2018,4162.660189337319,1
46007,2018,6438.123384253819,4
46009,2018,4849.683908045977,3
46011,2018,3677.142369865045,1
46013,2018,4417.787501980041,2
46015,2018,4560.963414634146,3
46017,2018,5568.536977491962,4
46019,2018,3345.6352497643734,1
46021,2018,4435.038209606987,2
46023,2018,5015.250506414584,4
46025,2018,4053.823751178134,1
46027,2018,4353.559959690964,2
46029,2018,4786.280577798712,3
46031,2018,4838.861084681256,3
46033,2018,4242.480887792848,2
46035,2018,4063.571181374862,1
46037,2018,4857.197218082464,3
46039,2018,3791.679706601467,1
46041,2018,5386.473561430793,4
46043,2018,4406.534628378378,2
46045,2018,4288.955326460481,2
46047,2018,3882.0120627261763,1
46049,2018,7550.738872403561,4
46051,2018,4392.555203380877,2
46053,2018,4799.62027935851,3
46055,2018,4853.840546697039,3
46057,2018,3691.6469740634006,1
46059,2018,4201.39850249584,2
46061,2018,3762.0102354145342,1
46063,2018,2670.7083333333335,1
46065,2018,4354.983571428572,2
46067,2018,4626.328148148148,3
46069,2018,4212.169463087248,2
46071,2018,4516.97465437788,3
46073,2018,5028.252688172043,4
46075,2018,3898.08,1
46077,2018,4499.768249780123,2
46079,2018,5711.12237394958,4
46081,2018,3617.552593832178,1
46083,2018,4390.068140442133,2
46085,2018,3838.0468292682926,1
46087,2018,4369.903327055869,2
46089,2018,3679.2945454545456,1
46091,2018,4180.2502994011975,2
46093,2018,3962.920481590368,1
46095,2018,4222.359861591695,2
46097,2018,4410.326576576576,2
46099,2018,4058.70163828295,1
46101,2018,5299.598311218336,4
46103,2018,4229.797947805147,2
46105,2018,3777.0962406015037,1
46107,2018,6252.022924901185,4
46109,2018,4841.089664613279,3
46111,2018,4345.085972850678,2
46115,2018,5798.37162954279,4
46117,2018,3743.5344664778095,1
46119,2018,4589.216517857143,3
46121,2018,6397.609905020353,4
46123,2018,4267.936813186813,2
46125,2018,4374.226811866316,2
46127,2018,4243.9128248114,2
46129,2018,4487.836848902281,2
46135,2018,3887.021229666391,1
46137,2018,4122.545454545455,1
47001,2018,4075.917403075037,1
47003,2018,4461.1700925925925,2
47005,2018,4403.981126377775,2
47007,2018,4948.900383141762,4
47009,2018,4136.824946934698,1
47011,2018,4512.039948346247,3
47013,2018,4286.19037501328,2
47015,2018,4570.078830592534,3
47017,2018,4739.323972180649,3
47019,2018,4031.9901667791382,1
47021,2018,4442.80294403555,2
47023,2018,4158.9927042801555,1
47025,2018,4026.4329402617595,1
47027,2018,5304.293350717079,4
47029,2018,3821.421349466776,1
47031,2018,4909.208512780357,3
47033,2018,4714.986869101354,3
47035,2018,4163.246672258488,1
47037,2018,4369.862940008184,2
47039,2018,4439.490210656753,2
47041,2018,4416.8456549935145,2
47043,2018,4975.150754635619,4
47045,2018,5047.57056207036,4
47047,2018,4231.021567537521,2
47049,2018,4853.978127398312,3
47051,2018,4525.709569064395,3
47053,2018,4680.125494531068,3
47055,2018,4996.154122599856,4
47057,2018,3805.757559297483,1
47059,2018,3853.9475725061084,1
47061,2018,4380.0042154566745,2
47063,2018,3994.0059216415343,1
47065,2018,4547.377070322295,3
47067,2018,5689.804843304843,4
47069,2018,4358.91793699187,2
47071,2018,4720.656498951782,3
47073,2018,3678.3262436593395,1
47075,2018,4445.352576863525,2
47077,2018,4549.357375903053,3
47079,2018,4326.863444745559,2
47081,2018,4534.929127338964,3
47083,2018,4952.862223756906,4
47085,2018,5019.75512195122,4
47087,2018,4827.640064102564,3
47089,2018,3757.73001537279,1
47091,2018,4133.94161849711,1
47093,2018,3937.9551610939607,1
47095,2018,6239.0009324009325,4
47097,2018,4991.700879765396,4
47099,2018,4660.58343042865,3
47101,2018,4250.920572124163,2
47103,2018,4589.500152237897,3
47105,2018,3932.3114945580037,1
47107,2018,4298.455284552845,2
47109,2018,4546.880705040872,3
47111,2018,5133.26802421574,4
47113,2018,4320.4259936863255,2
47115,2018,4856.844378257632,3
47117,2018,4713.012004801921,3
47119,2018,4210.5127047087935,2
47121,2018,3788.274329300368,1
47123,2018,4111.579646721833,1
47125,2018,4144.187966431455,1
47127,2018,4275.130881094953,2
47129,2018,4166.169235328986,2
47131,2018,4817.156459503533,3
47133,2018,4862.415824235072,3
47135,2018,4435.707686335404,2
47137,2018,5067.275548421616,4
47139,2018,4371.2334477685135,2
47141,2018,4406.950471868021,2
47143,2018,4088.7726923076925,1
47145,2018,4102.816404164442,1
47147,2018,4524.027025052955,3
47149,2018,4062.545815046673,1
47151,2018,4387.541472317988,2
47153,2018,4329.107574636072,2
47155,2018,3644.4980780479655,1
47157,2018,4424.944495420143,2
47159,2018,4713.122606924643,3
47161,2018,4931.878130217028,4
47163,2018,3844.4477517796536,1
47165,2018,4561.90627534621,3
47167,2018,4787.3326661329065,3
47169,2018,5831.275881683731,4
47171,2018,4414.504262840507,2
47173,2018,3589.7162440027414,1
47175,2018,4657.423371647509,3
47177,2018,4721.346479500891,3
47179,2018,3950.9126771864135,1
47181,2018,4830.375956776227,3
47183,2018,4746.449205685619,3
47185,2018,4284.708235534238,2
47187,2018,3787.350274290537,1
47189,2018,4347.648078600963,2
48001,2018,4976.413171527925,4
48003,2018,4534.0713240673,3
48005,2018,5064.67505740284,4
48007,2018,4459.192869415808,2
48009,2018,6455.380831643002,4
48011,2018,4248.251572327044,2
