contract_id,plan_id,rebate_pmpm,ab_pmpm_payment,risk_score,year,source_file,source_sheet
H0562,084,42.47,861.1,1.362,2019,2019PartCPlanLevel.xlsx,result.html
H0562,090,123.13,685.71,1.021,2019,2019PartCPlanLevel.xlsx,result.html
H0562,092,252.86,663.65,1.609,2019,2019PartCPlanLevel.xlsx,result.html
H0562,097,155.4,639.83,1.021,2019,2019PartCPlanLevel.xlsx,result.html
H0562,100,185.72,705.57,1.508,2019,2019PartCPlanLevel.xlsx,result.html
H0562,101,198.67,641.2,1.176,2019,2019PartCPlanLevel.xlsx,result.html
H0562,103,133.02,694.06,1.035,2019,2019PartCPlanLevel.xlsx,result.html
H0562,110,46.24,854.07,1.7,2019,2019PartCPlanLevel.xlsx,result.html
H0562,111,68.05,852.34,1.584,2019,2019PartCPlanLevel.xlsx,result.html
H0562,112,133.57,646.81,0.846,2019,2019PartCPlanLevel.xlsx,result.html
H0562,113,66.07,766.31,0.888,2019,2019PartCPlanLevel.xlsx,result.html
H0562,114,221.61,658.71,1.362,2019,2019PartCPlanLevel.xlsx,result.html
H0562,116,90.23,735.26,0.828,2019,2019PartCPlanLevel.xlsx,result.html
H0562,801,0.0,867.81,1.04,2019,2019PartCPlanLevel.xlsx,result.html
H0562,803,0.0,864.61,1.096,2019,2019PartCPlanLevel.xlsx,result.html
H0562,804,0.0,860.4,1.005,2019,2019PartCPlanLevel.xlsx,result.html
H0571,001,73.01,818.49,0.698,2019,2019PartCPlanLevel.xlsx,result.html
H0571,005,62.95,890.1,1.166,2019,2019PartCPlanLevel.xlsx,result.html
H0609,002,108.17,776.38,1.163,2019,2019PartCPlanLevel.xlsx,result.html
H0609,007,120.46,805.46,1.274,2019,2019PartCPlanLevel.xlsx,result.html
H0609,012,104.09,784.49,0.957,2019,2019PartCPlanLevel.xlsx,result.html
H0609,015,63.27,792.07,0.844,2019,2019PartCPlanLevel.xlsx,result.html
H0609,018,108.64,793.24,1.08,2019,2019PartCPlanLevel.xlsx,result.html
H0609,020,94.56,753.24,0.912,2019,2019PartCPlanLevel.xlsx,result.html
H0609,025,129.81,742.05,0.999,2019,2019PartCPlanLevel.xlsx,result.html
H0609,026,116.27,778.71,1.14,2019,2019PartCPlanLevel.xlsx,result.html
H0609,027,130.42,756.26,1.147,2019,2019PartCPlanLevel.xlsx,result.html
H0609,028,160.9,771.37,1.077,2019,2019PartCPlanLevel.xlsx,result.html
H0609,031,147.7,773.56,1.228,2019,2019PartCPlanLevel.xlsx,result.html
H0609,032,198.84,804.02,1.53,2019,2019PartCPlanLevel.xlsx,result.html
H0609,033,71.93,853.13,1.177,2019,2019PartCPlanLevel.xlsx,result.html
H0609,804,0.0,918.77,1.365,2019,2019PartCPlanLevel.xlsx,result.html
H0609,807,0.0,905.32,1.386,2019,2019PartCPlanLevel.xlsx,result.html
H0609,808,0.0,906.01,1.158,2019,2019PartCPlanLevel.xlsx,result.html
H0609,811,0.0,978.17,1.415,2019,2019PartCPlanLevel.xlsx,result.html
H0609,813,0.0,972.46,1.588,2019,2019PartCPlanLevel.xlsx,result.html
H0624,001,98.0,791.52,1.667,2019,2019PartCPlanLevel.xlsx,result.html
H0630,013,111.67,733.03,0.729,2019,2019PartCPlanLevel.xlsx,result.html
H0630,014,86.98,875.21,1.373,2019,2019PartCPlanLevel.xlsx,result.html
H0630,015,123.21,781.31,1.02,2019,2019PartCPlanLevel.xlsx,result.html
H0630,016,70.78,878.52,1.212,2019,2019PartCPlanLevel.xlsx,result.html
H0630,017,130.87,640.71,0.753,2019,2019PartCPlanLevel.xlsx,result.html
H0630,018,105.28,731.64,0.95,2019,2019PartCPlanLevel.xlsx,result.html
H0630,020,115.08,694.51,0.709,2019,2019PartCPlanLevel.xlsx,result.html
H0630,021,112.07,760.68,0.976,2019,2019PartCPlanLevel.xlsx,result.html
H0630,805,0.0,527.08,0.879,2019,2019PartCPlanLevel.xlsx,result.html
H0630,807,0.0,930.27,0.915,2019,2019PartCPlanLevel.xlsx,result.html
H0630,810,0.0,928.84,0.967,2019,2019PartCPlanLevel.xlsx,result.html
H0630,811,0.0,491.85,0.657,2019,2019PartCPlanLevel.xlsx,result.html
H0630,813,0.0,868.02,0.859,2019,2019PartCPlanLevel.xlsx,result.html
H0630,816,0.0,886.18,0.842,2019,2019PartCPlanLevel.xlsx,result.html
H0630,817,0.0,508.39,0.743,2019,2019PartCPlanLevel.xlsx,result.html
H0630,819,0.0,896.03,0.935,2019,2019PartCPlanLevel.xlsx,result.html
H0630,822,0.0,900.87,0.781,2019,2019PartCPlanLevel.xlsx,result.html
H0710,004,129.27,885.83,2.664,2019,2019PartCPlanLevel.xlsx,result.html
H0710,005,246.1,817.84,2.941,2019,2019PartCPlanLevel.xlsx,result.html
H0710,007,237.63,812.48,2.65,2019,2019PartCPlanLevel.xlsx,result.html
H0710,008,282.03,788.88,2.413,2019,2019PartCPlanLevel.xlsx,result.html
H0710,010,157.78,886.85,2.802,2019,2019PartCPlanLevel.xlsx,result.html
H0710,013,118.23,864.73,2.607,2019,2019PartCPlanLevel.xlsx,result.html
H0710,015,76.72,899.81,2.623,2019,2019PartCPlanLevel.xlsx,result.html
H0710,016,175.97,843.92,2.548,2019,2019PartCPlanLevel.xlsx,result.html
H0710,017,147.92,850.5,2.599,2019,2019PartCPlanLevel.xlsx,result.html
H0710,020,142.75,938.98,2.818,2019,2019PartCPlanLevel.xlsx,result.html
H0710,026,147.7,852.72,2.563,2019,2019PartCPlanLevel.xlsx,result.html
H0710,027,179.56,829.38,2.642,2019,2019PartCPlanLevel.xlsx,result.html
H0710,030,276.22,792.64,3.102,2019,2019PartCPlanLevel.xlsx,result.html
H0710,031,217.33,816.89,2.749,2019,2019PartCPlanLevel.xlsx,result.html
H0710,032,228.79,907.2,2.507,2019,2019PartCPlanLevel.xlsx,result.html
H0710,033,74.73,876.72,2.616,2019,2019PartCPlanLevel.xlsx,result.html
H0710,034,155.19,795.67,2.473,2019,2019PartCPlanLevel.xlsx,result.html
H0710,035,118.9,866.35,2.284,2019,2019PartCPlanLevel.xlsx,result.html
H0710,036,272.13,762.61,2.836,2019,2019PartCPlanLevel.xlsx,result.html
H0710,037,266.17,749.86,2.345,2019,2019PartCPlanLevel.xlsx,result.html
H0710,038,135.63,874.14,3.062,2019,2019PartCPlanLevel.xlsx,result.html
H0710,039,98.86,907.31,2.352,2019,2019PartCPlanLevel.xlsx,result.html
H0710,041,151.47,809.82,2.495,2019,2019PartCPlanLevel.xlsx,result.html
H0710,043,161.32,790.32,2.309,2019,2019PartCPlanLevel.xlsx,result.html
H0712,005,16.72,853.69,1.351,2019,2019PartCPlanLevel.xlsx,result.html
H0712,019,72.86,745.63,1.013,2019,2019PartCPlanLevel.xlsx,result.html
H0712,020,51.32,785.97,1.116,2019,2019PartCPlanLevel.xlsx,result.html
H0712,021,85.02,704.27,1.061,2019,2019PartCPlanLevel.xlsx,result.html
H0712,022,84.2,693.47,1.04,2019,2019PartCPlanLevel.xlsx,result.html
H0712,023,83.85,705.62,0.934,2019,2019PartCPlanLevel.xlsx,result.html
H0712,024,85.67,698.37,1.035,2019,2019PartCPlanLevel.xlsx,result.html
H0712,025,69.22,783.73,1.495,2019,2019PartCPlanLevel.xlsx,result.html
H0712,028,37.93,826.02,1.271,2019,2019PartCPlanLevel.xlsx,result.html
H0724,001,108.32,718.83,0.952,2019,2019PartCPlanLevel.xlsx,result.html
H0724,002,118.95,725.84,1.058,2019,2019PartCPlanLevel.xlsx,result.html
H0724,003,116.64,737.76,0.982,2019,2019PartCPlanLevel.xlsx,result.html
H0724,004,118.6,737.43,1.082,2019,2019PartCPlanLevel.xlsx,result.html
H0755,030,46.1,874.98,1.229,2019,2019PartCPlanLevel.xlsx,result.html
H0755,031,79.28,811.32,1.028,2019,2019PartCPlanLevel.xlsx,result.html
H0755,032,73.35,813.97,0.905,2019,2019PartCPlanLevel.xlsx,result.html
H0755,033,78.53,800.55,0.935,2019,2019PartCPlanLevel.xlsx,result.html
H0755,034,79.98,830.16,0.915,2019,2019PartCPlanLevel.xlsx,result.html
H0755,035,86.48,828.63,1.04,2019,2019PartCPlanLevel.xlsx,result.html
H0755,036,72.76,859.26,1.122,2019,2019PartCPlanLevel.xlsx,result.html
H0755,037,80.06,821.02,0.835,2019,2019PartCPlanLevel.xlsx,result.html
H0755,038,112.33,816.09,1.105,2019,2019PartCPlanLevel.xlsx,result.html
H0755,810,0.0,889.69,1.261,2019,2019PartCPlanLevel.xlsx,result.html
H0755,813,0.0,929.9,1.109,2019,2019PartCPlanLevel.xlsx,result.html
H0838,020,64.51,843.02,1.579,2019,2019PartCPlanLevel.xlsx,result.html
H0838,024,64.54,838.99,1.469,2019,2019PartCPlanLevel.xlsx,result.html
H0838,025,151.16,663.21,1.035,2019,2019PartCPlanLevel.xlsx,result.html
H0838,028,221.47,703.13,1.765,2019,2019PartCPlanLevel.xlsx,result.html
H0838,029,48.88,888.69,2.235,2019,2019PartCPlanLevel.xlsx,result.html
H0838,032,193.04,699.92,1.487,2019,2019PartCPlanLevel.xlsx,result.html
H0838,033,54.29,842.07,1.431,2019,2019PartCPlanLevel.xlsx,result.html
H0838,037,134.97,633.92,0.872,2019,2019PartCPlanLevel.xlsx,result.html
H0838,039,214.86,615.1,1.219,2019,2019PartCPlanLevel.xlsx,result.html
H0838,040,63.72,846.26,1.652,2019,2019PartCPlanLevel.xlsx,result.html
H0908,001,81.76,806.58,1.582,2019,2019PartCPlanLevel.xlsx,result.html
H0913,002,96.43,768.77,0.934,2019,2019PartCPlanLevel.xlsx,result.html
H0913,013,63.75,861.92,1.647,2019,2019PartCPlanLevel.xlsx,result.html
H0913,015,84.63,803.76,1.043,2019,2019PartCPlanLevel.xlsx,result.html
H0982,001,235.88,706.98,1.069,2019,2019PartCPlanLevel.xlsx,result.html
H0982,002,166.66,889.16,1.814,2019,2019PartCPlanLevel.xlsx,result.html
H0982,005,175.33,650.7,1.154,2019,2019PartCPlanLevel.xlsx,result.html
H0982,006,145.77,754.95,1.247,2019,2019PartCPlanLevel.xlsx,result.html
H0982,007,172.41,741.28,1.337,2019,2019PartCPlanLevel.xlsx,result.html
H0982,010,143.31,801.73,1.178,2019,2019PartCPlanLevel.xlsx,result.html
H1016,001,202.62,779.19,1.148,2019,2019PartCPlanLevel.xlsx,result.html
H1016,021,194.41,747.78,1.295,2019,2019PartCPlanLevel.xlsx,result.html
H1016,023,223.59,754.65,0.915,2019,2019PartCPlanLevel.xlsx,result.html
H1016,024,207.09,730.31,0.986,2019,2019PartCPlanLevel.xlsx,result.html
H1019,001,233.43,717.64,1.274,2019,2019PartCPlanLevel.xlsx,result.html
H1019,006,336.97,739.47,1.532,2019,2019PartCPlanLevel.xlsx,result.html
H1019,023,191.33,817.08,1.789,2019,2019PartCPlanLevel.xlsx,result.html
H1019,024,193.21,920.41,2.049,2019,2019PartCPlanLevel.xlsx,result.html
H1019,026,143.51,838.19,1.898,2019,2019PartCPlanLevel.xlsx,result.html
H1019,028,146.31,802.77,1.728,2019,2019PartCPlanLevel.xlsx,result.html
H1019,043,162.21,755.72,1.104,2019,2019PartCPlanLevel.xlsx,result.html
H1019,054,264.05,705.16,1.5,2019,2019PartCPlanLevel.xlsx,result.html
H1019,057,209.1,698.53,1.315,2019,2019PartCPlanLevel.xlsx,result.html
H1019,060,280.67,635.89,1.26,2019,2019PartCPlanLevel.xlsx,result.html
H1019,065,212.72,676.66,0.986,2019,2019PartCPlanLevel.xlsx,result.html
H1019,069,153.74,755.1,1.125,2019,2019PartCPlanLevel.xlsx,result.html
H1019,073,170.47,800.78,1.7,2019,2019PartCPlanLevel.xlsx,result.html
H1019,076,232.99,663.54,0.875,2019,2019PartCPlanLevel.xlsx,result.html
H1019,077,206.71,729.54,1.519,2019,2019PartCPlanLevel.xlsx,result.html
H1019,079,219.76,754.15,1.672,2019,2019PartCPlanLevel.xlsx,result.html
H1019,081,202.93,767.97,1.418,2019,2019PartCPlanLevel.xlsx,result.html
H1019,083,235.14,862.55,1.743,2019,2019PartCPlanLevel.xlsx,result.html
H1019,085,213.59,741.28,1.421,2019,2019PartCPlanLevel.xlsx,result.html
H1019,089,185.53,848.87,1.553,2019,2019PartCPlanLevel.xlsx,result.html
H1019,090,181.1,800.53,1.477,2019,2019PartCPlanLevel.xlsx,result.html
H1019,091,194.95,750.16,1.313,2019,2019PartCPlanLevel.xlsx,result.html
H1019,092,211.78,612.09,0.978,2019,2019PartCPlanLevel.xlsx,result.html
H1019,094,190.27,666.69,0.922,2019,2019PartCPlanLevel.xlsx,result.html
H1019,097,143.26,821.35,1.103,2019,2019PartCPlanLevel.xlsx,result.html
H1032,032,235.09,654.62,1.365,2019,2019PartCPlanLevel.xlsx,result.html
H1032,040,344.57,561.64,1.062,2019,2019PartCPlanLevel.xlsx,result.html
H1032,061,220.16,738.68,1.745,2019,2019PartCPlanLevel.xlsx,result.html
H1032,073,148.34,790.48,1.308,2019,2019PartCPlanLevel.xlsx,result.html
H1032,079,119.82,762.58,1.128,2019,2019PartCPlanLevel.xlsx,result.html
H1032,091,191.2,723.65,1.46,2019,2019PartCPlanLevel.xlsx,result.html
H1032,124,125.76,812.24,1.47,2019,2019PartCPlanLevel.xlsx,result.html
H1032,133,142.91,766.4,1.216,2019,2019PartCPlanLevel.xlsx,result.html
H1032,170,118.17,924.22,1.452,2019,2019PartCPlanLevel.xlsx,result.html
H1032,174,223.36,718.41,1.604,2019,2019PartCPlanLevel.xlsx,result.html
H1032,175,147.69,806.49,1.72,2019,2019PartCPlanLevel.xlsx,result.html
H1032,176,160.95,898.19,1.717,2019,2019PartCPlanLevel.xlsx,result.html
H1032,182,161.11,779.28,1.471,2019,2019PartCPlanLevel.xlsx,result.html
H1032,184,363.26,702.97,2.157,2019,2019PartCPlanLevel.xlsx,result.html
H1032,186,515.2,700.04,1.41,2019,2019PartCPlanLevel.xlsx,result.html
H1032,187,199.96,651.28,1.204,2019,2019PartCPlanLevel.xlsx,result.html
H1032,188,140.43,743.25,1.017,2019,2019PartCPlanLevel.xlsx,result.html
H1032,189,149.03,705.28,0.917,2019,2019PartCPlanLevel.xlsx,result.html
H1032,190,158.16,738.83,1.118,2019,2019PartCPlanLevel.xlsx,result.html
H1032,191,156.59,701.94,0.913,2019,2019PartCPlanLevel.xlsx,result.html
H1032,192,175.58,725.83,1.028,2019,2019PartCPlanLevel.xlsx,result.html
H1032,193,200.37,646.26,0.943,2019,2019PartCPlanLevel.xlsx,result.html
H1032,194,207.79,704.59,1.248,2019,2019PartCPlanLevel.xlsx,result.html
H1032,195,252.54,602.06,0.847,2019,2019PartCPlanLevel.xlsx,result.html
H1032,196,262.68,672.87,1.15,2019,2019PartCPlanLevel.xlsx,result.html
H1032,197,280.43,698.92,1.386,2019,2019PartCPlanLevel.xlsx,result.html
H1032,198,201.61,631.71,0.865,2019,2019PartCPlanLevel.xlsx,result.html
H1032,199,199.44,700.96,1.143,2019,2019PartCPlanLevel.xlsx,result.html
H1032,200,243.17,576.66,1.001,2019,2019PartCPlanLevel.xlsx,result.html
H1032,201,237.47,667.36,1.374,2019,2019PartCPlanLevel.xlsx,result.html
H1032,202,263.52,680.13,1.602,2019,2019PartCPlanLevel.xlsx,result.html
H1032,203,378.28,675.25,1.57,2019,2019PartCPlanLevel.xlsx,result.html
H1032,204,185.52,690.93,0.974,2019,2019PartCPlanLevel.xlsx,result.html
H1032,205,200.68,735.49,1.266,2019,2019PartCPlanLevel.xlsx,result.html
H1032,206,294.16,759.93,1.416,2019,2019PartCPlanLevel.xlsx,result.html
H1032,209,145.2,716.82,1.005,2019,2019PartCPlanLevel.xlsx,result.html
H1032,210,197.49,637.64,0.933,2019,2019PartCPlanLevel.xlsx,result.html
H1032,211,205.5,697.48,1.253,2019,2019PartCPlanLevel.xlsx,result.html
H1032,212,214.08,613.51,0.969,2019,2019PartCPlanLevel.xlsx,result.html
H1032,213,223.26,675.28,1.368,2019,2019PartCPlanLevel.xlsx,result.html
H1032,214,234.15,697.9,1.556,2019,2019PartCPlanLevel.xlsx,result.html
H1032,215,216.6,661.06,0.849,2019,2019PartCPlanLevel.xlsx,result.html
H1032,216,221.22,731.32,0.966,2019,2019PartCPlanLevel.xlsx,result.html
H1032,217,243.45,743.07,1.237,2019,2019PartCPlanLevel.xlsx,result.html
H1032,218,157.54,771.69,1.092,2019,2019PartCPlanLevel.xlsx,result.html
H1035,002,191.1,743.44,1.397,2019,2019PartCPlanLevel.xlsx,result.html
H1035,006,146.31,744.96,1.042,2019,2019PartCPlanLevel.xlsx,result.html
H1035,011,168.69,694.78,0.992,2019,2019PartCPlanLevel.xlsx,result.html
H1035,014,203.41,657.33,0.618,2019,2019PartCPlanLevel.xlsx,result.html
H1035,016,162.18,677.44,0.758,2019,2019PartCPlanLevel.xlsx,result.html
H1035,017,194.19,759.92,0.977,2019,2019PartCPlanLevel.xlsx,result.html
H1035,018,190.99,757.2,1.259,2019,2019PartCPlanLevel.xlsx,result.html
H1035,019,138.92,716.31,0.943,2019,2019PartCPlanLevel.xlsx,result.html
H1035,020,137.27,707.41,0.912,2019,2019PartCPlanLevel.xlsx,result.html
H1035,021,143.95,723.68,1.012,2019,2019PartCPlanLevel.xlsx,result.html
H1035,022,196.99,709.82,1.115,2019,2019PartCPlanLevel.xlsx,result.html
H1035,023,195.81,660.7,1.108,2019,2019PartCPlanLevel.xlsx,result.html
H1035,024,224.39,663.81,0.911,2019,2019PartCPlanLevel.xlsx,result.html
H1035,025,211.42,667.28,1.071,2019,2019PartCPlanLevel.xlsx,result.html
H1035,026,152.49,648.97,0.905,2019,2019PartCPlanLevel.xlsx,result.html
H1035,027,128.97,903.84,1.669,2019,2019PartCPlanLevel.xlsx,result.html
H1035,028,129.58,835.5,1.545,2019,2019PartCPlanLevel.xlsx,result.html
H1035,029,126.97,774.53,1.332,2019,2019PartCPlanLevel.xlsx,result.html
H1035,030,125.74,800.7,1.555,2019,2019PartCPlanLevel.xlsx,result.html
H1036,025,259.9,698.66,1.567,2019,2019PartCPlanLevel.xlsx,result.html
H1036,044,209.54,730.56,1.314,2019,2019PartCPlanLevel.xlsx,result.html
H1036,054,315.32,729.14,1.438,2019,2019PartCPlanLevel.xlsx,result.html
H1036,056,133.85,785.47,0.995,2019,2019PartCPlanLevel.xlsx,result.html
H1036,062,231.82,740.03,1.391,2019,2019PartCPlanLevel.xlsx,result.html
H1036,065,248.87,718.5,1.389,2019,2019PartCPlanLevel.xlsx,result.html
H1036,067,244.2,692.3,1.544,2019,2019PartCPlanLevel.xlsx,result.html
H1036,068,196.57,708.76,1.247,2019,2019PartCPlanLevel.xlsx,result.html
H1036,074,213.97,700.66,1.386,2019,2019PartCPlanLevel.xlsx,result.html
H1036,077,190.38,898.91,1.81,2019,2019PartCPlanLevel.xlsx,result.html
H1036,081,185.18,745.91,1.27,2019,2019PartCPlanLevel.xlsx,result.html
H1036,102,92.88,870.63,1.893,2019,2019PartCPlanLevel.xlsx,result.html
H1036,103,141.43,868.45,1.851,2019,2019PartCPlanLevel.xlsx,result.html
H1036,104,139.48,864.54,1.696,2019,2019PartCPlanLevel.xlsx,result.html
H1036,119,185.55,630.27,0.946,2019,2019PartCPlanLevel.xlsx,result.html
H1036,121,286.19,737.04,1.792,2019,2019PartCPlanLevel.xlsx,result.html
H1036,130,265.17,762.76,1.751,2019,2019PartCPlanLevel.xlsx,result.html
H1036,137,112.48,779.19,1.074,2019,2019PartCPlanLevel.xlsx,result.html
H1036,140,181.58,663.52,1.313,2019,2019PartCPlanLevel.xlsx,result.html
H1036,143,125.57,750.95,0.997,2019,2019PartCPlanLevel.xlsx,result.html
H1036,146,198.91,705.17,1.328,2019,2019PartCPlanLevel.xlsx,result.html
H1036,151,85.61,816.07,0.967,2019,2019PartCPlanLevel.xlsx,result.html
H1036,153,88.62,799.64,1.001,2019,2019PartCPlanLevel.xlsx,result.html
H1036,156,253.75,753.52,1.668,2019,2019PartCPlanLevel.xlsx,result.html
H1036,157,204.16,650.7,0.956,2019,2019PartCPlanLevel.xlsx,result.html
H1036,160,258.02,721.64,1.84,2019,2019PartCPlanLevel.xlsx,result.html
H1036,167,87.64,858.85,1.621,2019,2019PartCPlanLevel.xlsx,result.html
H1036,168,96.97,869.29,1.592,2019,2019PartCPlanLevel.xlsx,result.html
H1036,171,81.45,834.16,1.038,2019,2019PartCPlanLevel.xlsx,result.html
H1036,175,240.28,750.01,1.718,2019,2019PartCPlanLevel.xlsx,result.html
H1036,199,200.7,685.87,0.99,2019,2019PartCPlanLevel.xlsx,result.html
H1036,209,112.52,871.67,1.75,2019,2019PartCPlanLevel.xlsx,result.html
H1036,210,120.16,850.88,1.69,2019,2019PartCPlanLevel.xlsx,result.html
H1036,213,106.5,834.85,1.796,2019,2019PartCPlanLevel.xlsx,result.html
H1036,214,141.33,814.15,1.535,2019,2019PartCPlanLevel.xlsx,result.html
H1036,215,155.8,737.69,1.123,2019,2019PartCPlanLevel.xlsx,result.html
H1036,217,148.05,733.61,1.092,2019,2019PartCPlanLevel.xlsx,result.html
H1036,219,36.57,823.02,0.958,2019,2019PartCPlanLevel.xlsx,result.html
H1036,222,85.66,858.63,1.427,2019,2019PartCPlanLevel.xlsx,result.html
H1036,223,82.46,791.48,1.091,2019,2019PartCPlanLevel.xlsx,result.html
H1036,226,133.74,836.18,1.77,2019,2019PartCPlanLevel.xlsx,result.html
H1036,229,161.42,753.97,1.249,2019,2019PartCPlanLevel.xlsx,result.html
H1036,230,165.37,723.83,1.121,2019,2019PartCPlanLevel.xlsx,result.html
H1036,231,141.72,817.74,1.582,2019,2019PartCPlanLevel.xlsx,result.html
H1036,233,142.55,744.6,1.156,2019,2019PartCPlanLevel.xlsx,result.html
H1036,234,212.22,783.7,2.205,2019,2019PartCPlanLevel.xlsx,result.html
H1036,235,120.38,839.83,2.06,2019,2019PartCPlanLevel.xlsx,result.html
H1036,236,164.5,771.64,1.471,2019,2019PartCPlanLevel.xlsx,result.html
H1036,237,202.33,675.78,0.906,2019,2019PartCPlanLevel.xlsx,result.html
H1036,241,190.36,779.91,1.484,2019,2019PartCPlanLevel.xlsx,result.html
H1036,243,148.94,814.89,1.529,2019,2019PartCPlanLevel.xlsx,result.html
H1036,245,108.72,824.65,1.344,2019,2019PartCPlanLevel.xlsx,result.html
H1036,247,176.14,764.65,1.564,2019,2019PartCPlanLevel.xlsx,result.html
H1036,249,179.17,772.14,1.529,2019,2019PartCPlanLevel.xlsx,result.html
H1036,251,196.38,772.11,1.712,2019,2019PartCPlanLevel.xlsx,result.html
H1036,253,178.55,766.91,1.502,2019,2019PartCPlanLevel.xlsx,result.html
H1036,255,180.14,813.88,1.566,2019,2019PartCPlanLevel.xlsx,result.html
H1036,257,187.91,877.82,1.62,2019,2019PartCPlanLevel.xlsx,result.html
H1036,259,171.17,808.41,1.474,2019,2019PartCPlanLevel.xlsx,result.html
H1036,261,144.5,810.76,1.744,2019,2019PartCPlanLevel.xlsx,result.html
H1036,262,129.87,810.01,1.418,2019,2019PartCPlanLevel.xlsx,result.html
H1036,263,103.42,773.87,1.017,2019,2019PartCPlanLevel.xlsx,result.html
H1036,264,176.42,880.68,1.533,2019,2019PartCPlanLevel.xlsx,result.html
H1036,265,245.36,625.54,1.145,2019,2019PartCPlanLevel.xlsx,result.html
H1036,266,209.21,542.44,0.972,2019,2019PartCPlanLevel.xlsx,result.html
H1036,267,197.51,648.33,0.876,2019,2019PartCPlanLevel.xlsx,result.html
H1036,268,175.91,662.96,0.855,2019,2019PartCPlanLevel.xlsx,result.html
H1036,269,195.29,652.74,1.008,2019,2019PartCPlanLevel.xlsx,result.html
H1036,270,162.97,672.78,0.861,2019,2019PartCPlanLevel.xlsx,result.html
H1036,271,146.41,704.08,0.77,2019,2019PartCPlanLevel.xlsx,result.html
H1036,275,129.4,772.72,1.054,2019,2019PartCPlanLevel.xlsx,result.html
H1036,276,38.72,883.87,1.384,2019,2019PartCPlanLevel.xlsx,result.html
H1036,277,187.17,694.07,1.196,2019,2019PartCPlanLevel.xlsx,result.html
H1036,278,159.67,675.13,0.963,2019,2019PartCPlanLevel.xlsx,result.html
H1036,801,0.0,918.78,1.317,2019,2019PartCPlanLevel.xlsx,result.html
H1036,806,0.0,924.9,1.486,2019,2019PartCPlanLevel.xlsx,result.html
H1045,001,304.83,683.75,1.323,2019,2019PartCPlanLevel.xlsx,result.html
H1045,005,197.06,706.51,1.15,2019,2019PartCPlanLevel.xlsx,result.html
H1045,012,136.02,906.6,1.744,2019,2019PartCPlanLevel.xlsx,result.html
H1045,018,429.48,672.34,1.878,2019,2019PartCPlanLevel.xlsx,result.html
H1045,025,151.48,685.61,1.033,2019,2019PartCPlanLevel.xlsx,result.html
H1045,026,124.38,766.15,1.085,2019,2019PartCPlanLevel.xlsx,result.html
H1045,027,180.31,682.62,1.235,2019,2019PartCPlanLevel.xlsx,result.html
H1045,028,131.78,776.37,1.262,2019,2019PartCPlanLevel.xlsx,result.html
H1045,030,121.42,756.3,1.03,2019,2019PartCPlanLevel.xlsx,result.html
H1045,031,128.96,732.12,1.083,2019,2019PartCPlanLevel.xlsx,result.html
H1045,032,117.29,738.44,1.046,2019,2019PartCPlanLevel.xlsx,result.html
H1045,033,111.69,743.9,1.052,2019,2019PartCPlanLevel.xlsx,result.html
H1045,034,142.35,731.68,1.121,2019,2019PartCPlanLevel.xlsx,result.html
H1045,036,147.82,735.71,1.186,2019,2019PartCPlanLevel.xlsx,result.html
H1045,037,165.19,721.36,1.061,2019,2019PartCPlanLevel.xlsx,result.html
H1045,038,116.1,848.33,1.595,2019,2019PartCPlanLevel.xlsx,result.html
H1045,039,135.55,816.15,1.612,2019,2019PartCPlanLevel.xlsx,result.html
H1045,041,135.19,726.55,1.091,2019,2019PartCPlanLevel.xlsx,result.html
H1045,042,121.78,731.07,1.074,2019,2019PartCPlanLevel.xlsx,result.html
H1045,043,107.67,721.49,1.057,2019,2019PartCPlanLevel.xlsx,result.html
H1045,045,146.26,742.53,1.172,2019,2019PartCPlanLevel.xlsx,result.html
H1045,046,223.44,768.46,1.47,2019,2019PartCPlanLevel.xlsx,result.html
H1045,801,0.0,900.73,1.739,2019,2019PartCPlanLevel.xlsx,result.html
H1099,001,134.21,790.57,1.217,2019,2019PartCPlanLevel.xlsx,result.html
H1099,006,110.92,795.15,1.022,2019,2019PartCPlanLevel.xlsx,result.html
H1099,009,75.01,820.99,0.828,2019,2019PartCPlanLevel.xlsx,result.html
H1099,014,112.76,757.71,0.858,2019,2019PartCPlanLevel.xlsx,result.html
H1099,016,139.43,712.86,0.931,2019,2019PartCPlanLevel.xlsx,result.html
H1099,802,0.0,928.95,1.078,2019,2019PartCPlanLevel.xlsx,result.html
H1099,804,0.0,930.35,0.788,2019,2019PartCPlanLevel.xlsx,result.html
H1100,001,7.24,893.57,0.894,2019,2019PartCPlanLevel.xlsx,result.html
H1109,005,112.63,748.95,1.004,2019,2019PartCPlanLevel.xlsx,result.html
H1109,006,83.47,743.53,1.016,2019,2019PartCPlanLevel.xlsx,result.html
H1109,801,0.0,900.36,0.98,2019,2019PartCPlanLevel.xlsx,result.html
H1109,802,0.0,889.21,1.435,2019,2019PartCPlanLevel.xlsx,result.html
H1111,006,76.25,730.57,0.967,2019,2019PartCPlanLevel.xlsx,result.html
H1111,007,66.31,765.0,1.042,2019,2019PartCPlanLevel.xlsx,result.html
H1112,006,69.12,797.45,1.33,2019,2019PartCPlanLevel.xlsx,result.html
H1112,033,115.09,745.99,1.475,2019,2019PartCPlanLevel.xlsx,result.html
H1112,034,80.37,684.82,0.777,2019,2019PartCPlanLevel.xlsx,result.html
H1112,035,99.2,709.92,0.903,2019,2019PartCPlanLevel.xlsx,result.html
