fips,year,ma_total_from_plans,sumsq_enroll,hhi,ma_enrollment,eligibles,ma_share,plan_count,ffs_cost,ffs_quartile,treated_competitive,control_uncompetitive,treated
31119,2018,741.0,274671.0,0.500237669851989,815.0,6910.0,0.11794500723589,397,,,0,1,0
31121,2018,79.0,4745.0,0.7602948245473482,101.0,1854.0,0.0544768069039913,395,,,0,1,0
31123,2018,39.0,1521.0,1.0,54.0,1004.0,0.0537848605577689,378,,,0,1,0
31125,2018,23.0,529.0,1.0,33.0,764.0,0.0431937172774869,392,,,0,1,0
31129,2018,26.0,676.0,1.0,31.0,1239.0,0.0250201775625504,392,,,0,1,0
31131,2018,362.0,56826.0,0.4336406092610115,378.0,3532.0,0.1070215175537938,395,,,0,1,0
31135,2018,15.0,225.0,1.0,23.0,725.0,0.0317241379310344,377,,,0,1,0
31141,2018,269.0,31729.0,0.4384820552507566,314.0,6381.0,0.0492085879956119,396,,,0,1,0
31151,2018,52.0,2704.0,1.0,48.0,2511.0,0.019115890083632,396,,,0,1,0
31157,2018,694.0,293622.0,0.6096346618608244,742.0,8224.0,0.0902237354085603,397,,,0,1,0
31159,2018,189.0,9341.0,0.2614988382184149,198.0,3408.0,0.0580985915492957,395,,,0,1,0
31161,2018,129.0,11933.0,0.7170843098371492,136.0,1444.0,0.0941828254847645,377,,,0,1,0
31163,2018,75.0,2475.0,0.44,87.0,851.0,0.1022326674500587,380,,,0,1,0
31167,2018,98.0,6052.0,0.6301541024573094,110.0,1021.0,0.1077375122428991,393,,,0,1,0
31173,2018,19.0,361.0,1.0,27.0,1033.0,0.026137463697967,393,,,0,1,0
31179,2018,121.0,11281.0,0.7705074789973363,143.0,1554.0,0.092020592020592,393,,,0,1,0
32001,2018,539.0,143985.0,0.4956096116976053,580.0,5742.0,0.101010101010101,402,,,0,1,0
32007,2018,12.0,144.0,1.0,101.0,6436.0,0.0156929770043505,400,,,0,1,0
32017,2018,15.0,225.0,1.0,49.0,1161.0,0.0422049956933677,386,,,0,1,0
32021,2018,124.0,15376.0,1.0,138.0,1344.0,0.1026785714285714,394,,,0,1,0
32023,2018,7753.0,20582347.0,0.3424170077400544,7590.0,16088.0,0.4717802088513178,457,,,0,1,0
32029,2018,238.0,15036.0,0.2654473554127533,290.0,1347.0,0.2152932442464736,403,,,0,1,0
32510,2018,1791.0,813341.0,0.2535604382106575,1867.0,13921.0,0.1341139285970835,417,,,0,1,0
33003,2018,1668.0,390816.0,0.1404689198281662,1602.0,15540.0,0.103088803088803,430,,,1,0,1
33007,2018,466.0,60000.0,0.2762990661091565,448.0,10089.0,0.0444047973039944,404,,,0,1,0
33011,2018,12798.0,12954852.0,0.0790948568132898,11882.0,78573.0,0.1512224300968526,485,,,1,0,1
33013,2018,3977.0,2021465.0,0.1278071187426773,3704.0,33929.0,0.1091691473370862,431,,,1,0,1
33015,2018,8987.0,9033111.0,0.1118427568354765,8481.0,64571.0,0.1313437921048148,459,,,1,0,1
33017,2018,3126.0,922878.0,0.0944422544862419,2860.0,24859.0,0.1150488756587151,438,,,1,0,1
33019,2018,701.0,72487.0,0.1475108923262264,650.0,10951.0,0.05935531001735,409,,,1,0,1
34001,2018,10729.0,9259067.0,0.0804356797166669,10328.0,57021.0,0.1811262517318181,474,,,1,0,1
34003,2018,33143.0,139668395.0,0.1271494567019348,32250.0,171367.0,0.1881925925061418,497,,,1,0,1
34005,2018,20896.0,31739116.0,0.0726889687336571,20497.0,88822.0,0.2307649005876922,511,,,1,0,1
34007,2018,21696.0,47118816.0,0.1001002183021379,20901.0,97083.0,0.215290009579432,482,,,1,0,1
34009,2018,3861.0,2051495.0,0.137616611328085,3873.0,27800.0,0.1393165467625899,421,,,1,0,1
34011,2018,6539.0,4113165.0,0.0961952121777083,6217.0,28694.0,0.2166655049836202,438,,,1,0,1
34013,2018,38501.0,168818589.0,0.1138875490267076,37165.0,121181.0,0.3066899926556143,494,,,1,0,1
34015,2018,12126.0,13478958.0,0.0916687252919065,11845.0,55231.0,0.2144628922163277,471,,,1,0,1
34017,2018,27462.0,76737686.0,0.1017523324886388,26523.0,83849.0,0.3163186203771064,471,,,1,0,1
34019,2018,4680.0,2258780.0,0.1031293374242092,4542.0,25247.0,0.1799025626807145,446,,,1,0,1
34021,2018,19520.0,34649248.0,0.0909356523783929,19328.0,66539.0,0.29047626204181,481,,,1,0,1
34023,2018,31219.0,102079617.0,0.1047372233910769,30283.0,136862.0,0.2212666773830574,501,,,1,0,1
34025,2018,22197.0,40828809.0,0.0828663380619122,21758.0,124438.0,0.1748501261672479,504,,,1,0,1
34027,2018,15168.0,18281726.0,0.079462194657529,14823.0,90684.0,0.1634577213179833,491,,,1,0,1
34029,2018,35784.0,130338582.0,0.1017876813380469,35403.0,153198.0,0.2310930952101202,506,,,1,0,1
34031,2018,24496.0,48491718.0,0.0808122547420797,23474.0,84340.0,0.27832582404553,482,,,1,0,1
34033,2018,2278.0,487296.0,0.0939042842904724,2196.0,14367.0,0.1528502818960116,433,,,1,0,1
34035,2018,10107.0,9061407.0,0.0887056139556082,9679.0,56024.0,0.1727652434670855,469,,,1,0,1
34037,2018,4175.0,2256365.0,0.1294483129549284,3967.0,28956.0,0.1370009669843901,435,,,1,0,1
34039,2018,25302.0,52219330.0,0.0815683340753928,24619.0,88538.0,0.2780613973661027,493,,,1,0,1
34041,2018,3577.0,1174941.0,0.0918286455516869,3516.0,22290.0,0.1577388963660834,447,,,1,0,1
35001,2018,63542.0,418149112.0,0.1035641436346217,63376.0,126683.0,0.5002723333043897,499,,,1,0,1
35003,2018,169.0,18369.0,0.6431497496586254,210.0,1445.0,0.1453287197231834,393,,,0,1,0
35007,2018,638.0,148304.0,0.3643439038531461,642.0,3645.0,0.1761316872427983,404,,,0,1,0
35009,2018,712.0,359070.0,0.7083030867314734,820.0,7478.0,0.1096549879646964,398,,,0,1,0
35013,2018,14999.0,72307705.0,0.3214104310734301,14505.0,39899.0,0.3635429459384947,444,,,0,1,0
35017,2018,2252.0,2108612.0,0.4157764639444236,2222.0,8634.0,0.2573546444290016,421,,,0,1,0
35019,2018,72.0,1922.0,0.3707561728395062,91.0,1041.0,0.0874159462055715,392,,,0,1,0
35023,2018,326.0,68980.0,0.6490646994617788,341.0,1142.0,0.2985989492119089,410,,,0,1,0
35027,2018,1146.0,490318.0,0.3733435060564251,1203.0,6140.0,0.195928338762215,409,,,0,1,0
35028,2018,204.0,16454.0,0.3953767781622453,267.0,3523.0,0.0757876809537326,413,,,0,1,0
35029,2018,2654.0,2291012.0,0.3252561574032797,2619.0,6697.0,0.3910706286396894,423,,,0,1,0
35031,2018,1034.0,378862.0,0.3543561463434709,1077.0,10856.0,0.099207811348563,399,,,0,1,0
35033,2018,92.0,2640.0,0.3119092627599243,122.0,1511.0,0.0807412309728656,412,,,0,1,0
35035,2018,2828.0,2016158.0,0.2520958829566529,2727.0,12844.0,0.2123170351915291,430,,,0,1,0
35037,2018,119.0,5627.0,0.3973589435774309,155.0,2621.0,0.0591377336894315,396,,,0,1,0
35039,2018,3030.0,2171434.0,0.2365164635275408,2968.0,9328.0,0.3181818181818182,432,,,0,1,0
35041,2018,250.0,27726.0,0.443616,262.0,3059.0,0.0856489048708728,393,,,0,1,0
35043,2018,13522.0,23499260.0,0.128520475356533,13449.0,29485.0,0.4561302357130744,471,,,1,0,1
35045,2018,1972.0,1454678.0,0.3740701463490901,1661.0,20682.0,0.0803113818779615,410,,,0,1,0
35049,2018,12434.0,11821244.0,0.0764612608974613,12030.0,38566.0,0.3119327905408909,481,,,1,0,1
35051,2018,1445.0,649463.0,0.3110417739251206,1495.0,4480.0,0.3337053571428571,415,,,0,1,0
35053,2018,1043.0,335235.0,0.3081631733815998,1021.0,3739.0,0.2730676651511099,423,,,0,1,0
35055,2018,2407.0,2048039.0,0.3534972519046286,2244.0,9537.0,0.2352941176470588,406,,,0,1,0
35057,2018,1473.0,266251.0,0.1227116381815424,1586.0,3583.0,0.4426458275188389,436,,,1,0,1
35059,2018,15.0,225.0,1.0,38.0,1003.0,0.0378863409770687,389,,,0,1,0
35061,2018,7962.0,7182794.0,0.1133049972801603,8060.0,15924.0,0.5061542326048731,429,,,1,0,1
36001,2018,27375.0,59022513.0,0.0787606770501032,26683.0,60846.0,0.4385333464812806,499,,,1,0,1
36003,2018,3936.0,1086778.0,0.0701504818973494,3958.0,10517.0,0.376343063611296,474,,,1,0,1
36005,2018,121487.0,1148933273.0,0.0778458009266329,117901.0,207565.0,0.5680196564931467,583,,,1,0,1
36007,2018,18808.0,19611806.0,0.0554411661074022,18275.0,44911.0,0.4069159003362205,509,,,1,0,1
36009,2018,8447.0,4478031.0,0.0627598804117215,8362.0,18174.0,0.4601078463739408,475,,,1,0,1
36011,2018,5791.0,2234313.0,0.0666249479174136,5583.0,16322.0,0.3420536698933954,472,,,1,0,1
36013,2018,14285.0,13658775.0,0.0669346908017434,13931.0,30972.0,0.4497933617460932,468,,,1,0,1
36015,2018,8099.0,4378421.0,0.0667505302825796,7787.0,20116.0,0.3871047922052097,463,,,1,0,1
36017,2018,4682.0,1495680.0,0.0682300779832275,4693.0,12139.0,0.386605156932202,466,,,1,0,1
36021,2018,4801.0,1643983.0,0.0713237075123339,4807.0,15520.0,0.309729381443299,465,,,1,0,1
36023,2018,2798.0,635132.0,0.0811275898591917,2758.0,9450.0,0.2918518518518518,455,,,1,0,1
36025,2018,3474.0,1175196.0,0.0973757187615277,3452.0,11554.0,0.2987709884022849,464,,,1,0,1
36027,2018,12990.0,9906606.0,0.0587092576097797,12472.0,59375.0,0.2100547368421052,513,,,1,0,1
36029,2018,119414.0,880561838.0,0.0617517639425099,117200.0,196146.0,0.597514096642297,543,,,1,0,1
36031,2018,2302.0,727132.0,0.1372153251695915,2303.0,9479.0,0.2429581179449309,454,,,1,0,1
36035,2018,6486.0,2689464.0,0.0639310513814283,6414.0,13206.0,0.485688323489323,453,,,1,0,1
36037,2018,7210.0,3086778.0,0.0593792717388586,7205.0,13117.0,0.5492871845696424,468,,,1,0,1
36039,2018,4240.0,1321504.0,0.0735083659665361,4284.0,12046.0,0.3556367258841109,469,,,1,0,1
36041,2018,470.0,24498.0,0.1109008601177003,513.0,1601.0,0.3204247345409119,426,,,1,0,1
36043,2018,5913.0,2404975.0,0.0687851689282635,5931.0,14993.0,0.3955846061495364,469,,,1,0,1
36045,2018,6411.0,5110855.0,0.1243489166580963,6244.0,20150.0,0.3098759305210918,454,,,1,0,1
36047,2018,164364.0,1519770210.0,0.0562554397278136,160429.0,373183.0,0.4298936446729888,613,,,1,0,1
36049,2018,1757.0,364351.0,0.1180256614002563,1729.0,5448.0,0.3173641703377386,442,,,1,0,1
36051,2018,8017.0,6864039.0,0.1067962430900819,7856.0,13468.0,0.5833085833085833,443,,,1,0,1
36053,2018,5722.0,2156270.0,0.0658578325761445,5676.0,14392.0,0.3943857698721512,465,,,1,0,1
36055,2018,104142.0,1137542030.0,0.104885541395828,101474.0,154895.0,0.655114755156719,524,,,1,0,1
36057,2018,5714.0,1595592.0,0.0488698918670119,5683.0,12544.0,0.4530452806122449,474,,,1,0,1
36059,2018,63186.0,211093858.0,0.0528729900256477,61664.0,266800.0,0.2311244377811094,580,,,1,0,1
36061,2018,108284.0,767079476.0,0.0654201872004251,105458.0,285330.0,0.3696001121508429,625,,,1,0,1
36063,2018,29347.0,52227945.0,0.0606422789740769,28990.0,49560.0,0.5849475383373689,505,,,1,0,1
36065,2018,21244.0,25205906.0,0.055850842251391,20664.0,52812.0,0.3912747102931152,500,,,1,0,1
36067,2018,44301.0,126802333.0,0.0646100660301655,42756.0,94056.0,0.4545802500637917,529,,,1,0,1
36069,2018,15095.0,25937907.0,0.1138331343250503,14843.0,25747.0,0.5764943488561775,467,,,1,0,1
36071,2018,13451.0,22245691.0,0.1229523276871955,12913.0,63751.0,0.2025536854323853,517,,,1,0,1
36073,2018,4879.0,1382303.0,0.0580686345994463,4877.0,8829.0,0.5523841884698154,467,,,1,0,1
36075,2018,10097.0,6448421.0,0.0632511856934845,9949.0,24975.0,0.3983583583583583,454,,,1,0,1
36077,2018,3573.0,929275.0,0.0727910897486662,3570.0,14380.0,0.2482614742698192,451,,,1,0,1
36079,2018,3906.0,1804126.0,0.1182503370947947,3834.0,19045.0,0.2013126804935678,465,,,1,0,1
36081,2018,170383.33333333334,1515572423.7777777,0.0522062469954352,165912.0,359252.0,0.461826238963179,614,,,1,0,1
36083,2018,14349.0,13143881.0,0.0638381580026297,13852.0,32548.0,0.4255868256114047,495,,,1,0,1
36085,2018,35264.0,59338912.0,0.0477173627968946,34962.0,89018.0,0.3927520276797951,551,,,1,0,1
36087,2018,12248.0,12898116.0,0.0859796995342499,12100.0,57588.0,0.2101132180315343,495,,,1,0,1
36089,2018,6507.0,6030027.0,0.1424156260275932,6241.0,23606.0,0.2643819367957299,431,,,1,0,1
36091,2018,22019.0,25010829.0,0.0515861247461182,21303.0,47623.0,0.4473258719526279,501,,,1,0,1
36093,2018,15591.0,11543375.0,0.0474881073883051,15371.0,32571.0,0.4719228761781953,500,,,1,0,1
36095,2018,2101.0,302251.0,0.0684724143735185,2115.0,6838.0,0.3093009651945013,451,,,1,0,1
36097,2018,1830.0,254114.0,0.0758798411418674,1849.0,4805.0,0.3848074921956295,456,,,1,0,1
36099,2018,3340.0,1023990.0,0.0917915665674638,3242.0,7679.0,0.4221903893736163,453,,,1,0,1
36101,2018,8031.0,5689855.0,0.0882189627508186,7780.0,22507.0,0.3456702359266006,463,,,1,0,1
36103,2018,56123.0,230415213.0,0.0731525372836873,55199.0,289993.0,0.1903459738683347,578,,,1,0,1
36107,2018,4497.0,1433423.0,0.0708807972146973,4453.0,11465.0,0.3883994766681203,472,,,1,0,1
36109,2018,4571.0,2399121.0,0.1148232168205279,4438.0,16666.0,0.266290651626065,438,,,1,0,1
36111,2018,10249.0,7922533.0,0.0754225255095816,10040.0,40686.0,0.2467679300004915,480,,,1,0,1
36113,2018,7662.0,2861674.0,0.0487456496109681,7499.0,17796.0,0.4213868285007867,468,,,1,0,1
36115,2018,5941.0,2206975.0,0.062528542959933,5828.0,13974.0,0.4170602547588378,461,,,1,0,1
36117,2018,12513.0,17279105.0,0.1103566108876433,12366.0,21990.0,0.5623465211459755,469,,,1,0,1
36119,2018,48415.0,171008707.0,0.072955552524902,46908.0,176477.0,0.2658023425148886,577,,,1,0,1
36121,2018,4688.0,1277124.0,0.0581109346061107,4677.0,8790.0,0.5320819112627987,467,,,1,0,1
36123,2018,3132.0,1047294.0,0.1067640668809911,3155.0,5983.0,0.5273274277118503,455,,,1,0,1
37001,2018,17931.0,29448969.0,0.0915927447683541,17719.0,32689.0,0.5420477836581112,474,,,1,0,1
37003,2018,3043.0,1311943.0,0.1416808200652084,3007.0,8256.0,0.3642199612403101,441,,,1,0,1
37009,2018,2064.0,999318.0,0.2345764039120245,2032.0,7761.0,0.2618219301636387,432,,,0,1,0
37019,2018,9737.0,13286611.0,0.1401405701594114,9179.0,44740.0,0.2051631649530621,459,,,1,0,1
37021,2018,17661.0,33964621.0,0.1088920544721805,17063.0,59785.0,0.2854060383039224,499,,,1,0,1
37025,2018,12965.0,21786489.0,0.1296111025426818,12611.0,33053.0,0.3815387408102139,483,,,1,0,1
37029,2018,248.0,20358.0,0.3310028616024974,282.0,2025.0,0.1392592592592592,412,,,0,1,0
37031,2018,3096.0,3268766.0,0.3410216316460683,2999.0,18844.0,0.1591488006792613,416,,,0,1,0
37033,2018,2823.0,960205.0,0.1204875592411858,2876.0,6029.0,0.4770276994526455,452,,,1,0,1
37035,2018,13261.0,20041379.0,0.1139659331611569,12994.0,35789.0,0.3630724524295174,474,,,1,0,1
37037,2018,7240.0,6492880.0,0.1238683190378804,7135.0,18360.0,0.3886165577342048,465,,,1,0,1
37041,2018,597.0,92467.0,0.2594406987477869,563.0,4115.0,0.1368165249088699,421,,,0,1,0
37043,2018,881.0,199891.0,0.2575380623350052,857.0,3857.0,0.22219341457091,428,,,0,1,0
37045,2018,7291.0,7244049.0,0.1362721734950496,6983.0,23881.0,0.2924081906117834,449,,,1,0,1
37049,2018,3145.0,2690411.0,0.2720052775116836,2919.0,23545.0,0.1239753663198131,425,,,0,1,0
37051,2018,14725.0,23959607.0,0.1105017315181266,14264.0,52235.0,0.273073609648703,504,,,1,0,1
37053,2018,596.0,84522.0,0.2379453628214945,633.0,4990.0,0.1268537074148296,428,,,0,1,0
37055,2018,1011.0,267683.0,0.2618897371250566,999.0,8789.0,0.1136648082830811,409,,,0,1,0
37057,2018,20439.0,57687691.0,0.1380905212583881,20312.0,36511.0,0.5563254909479335,476,,,1,0,1
37063,2018,14783.0,30213277.0,0.1382523998020308,14123.0,45894.0,0.307730858064235,493,,,1,0,1
37067,2018,38438.0,175561094.0,0.1188246964673989,38143.0,71325.0,0.5347774272695408,508,,,1,0,1
37071,2018,17954.0,36662638.0,0.1137368690988043,17544.0,44271.0,0.3962865080978519,475,,,1,0,1
37075,2018,575.0,90835.0,0.2747372400756143,599.0,2181.0,0.2746446584135718,420,,,0,1,0
37077,2018,3660.0,3411938.0,0.2547058735704261,3649.0,11758.0,0.3103418948800816,424,,,0,1,0
37079,2018,683.0,156189.0,0.3348181843516138,635.0,3762.0,0.1687931951089845,419,,,0,1,0
37081,2018,50710.0,223428002.0,0.0868861154061547,49871.0,94682.0,0.5267210240594833,522,,,1,0,1
37087,2018,6093.0,4803799.0,0.129396482644186,5895.0,18118.0,0.3253670383044486,463,,,1,0,1
37089,2018,9714.0,10290606.0,0.1090547916235083,9594.0,33331.0,0.2878401488104167,484,,,1,0,1
37095,2018,240.0,22586.0,0.3921180555555555,231.0,1101.0,0.2098092643051771,418,,,0,1,0
37097,2018,12620.0,15494100.0,0.0972853946016812,12273.0,33359.0,0.3679067118318894,476,,,1,0,1
37099,2018,2334.0,1626134.0,0.2985070736308172,2341.0,8648.0,0.2706984273820536,450,,,0,1,0
37101,2018,10246.0,14334074.0,0.1365403271593749,9685.0,32415.0,0.298781428351072,469,,,1,0,1
37103,2018,389.0,50571.0,0.3341968398305588,404.0,2530.0,0.1596837944664031,421,,,0,1,0
37105,2018,3309.0,1403615.0,0.1281900941240959,3172.0,12375.0,0.2563232323232323,442,,,1,0,1
37107,2018,2822.0,3268230.0,0.4103917232275916,2422.0,14371.0,0.1685338528981977,406,,,0,1,0
37109,2018,5301.0,3538553.0,0.1259244597651132,5138.0,16758.0,0.3065998329156224,452,,,1,0,1
37111,2018,3952.0,1922602.0,0.1230992814584733,3839.0,11608.0,0.3307201929703652,461,,,1,0,1
37117,2018,1243.0,402541.0,0.2605360736131993,1155.0,5959.0,0.1938244671924819,423,,,0,1,0
37119,2018,49629.0,247925405.0,0.1006583906283062,48762.0,137956.0,0.3534605236452202,587,,,1,0,1
37133,2018,3641.0,4107675.0,0.3098522948195733,3409.0,24734.0,0.1378264736799547,448,,,0,1,0
37137,2018,574.0,106830.0,0.3242421299275212,582.0,4090.0,0.1422982885085574,426,,,0,1,0
37139,2018,1492.0,713096.0,0.3203393972500341,1382.0,8348.0,0.1655486344034499,422,,,0,1,0
37143,2018,558.0,87160.0,0.2799296000822189,547.0,3899.0,0.140292382662221,414,,,0,1,0
37147,2018,6565.0,11056609.0,0.2565384644387457,6050.0,29371.0,0.2059854958973137,441,,,0,1,0
37151,2018,17526.0,33621802.0,0.1094599817849079,17236.0,30370.0,0.5675337504115904,468,,,1,0,1
37157,2018,12986.0,14614840.0,0.0866649055579977,12816.0,23242.0,0.5514155408312538,463,,,1,0,1
37159,2018,13615.0,20635717.0,0.1113228386364491,13442.0,31116.0,0.4319964005656254,487,,,1,0,1
37163,2018,3964.0,2123620.0,0.1351479664101026,3676.0,13130.0,0.2799695354150799,431,,,1,0,1
37165,2018,2177.0,687215.0,0.1450025942491015,2093.0,8720.0,0.2400229357798165,433,,,1,0,1
37169,2018,6551.0,5684939.0,0.1324678873773665,6514.0,10914.0,0.5968480850284039,441,,,1,0,1
37171,2018,8401.0,18497831.0,0.2620950615202862,8405.0,18075.0,0.4650069156293223,439,,,0,1,0
37173,2018,684.0,116014.0,0.2479694606887589,690.0,3921.0,0.1759755164498852,424,,,0,1,0
37175,2018,2902.0,965926.0,0.1146962027661238,2856.0,10468.0,0.272831486434849,451,,,1,0,1
37177,2018,154.0,9882.0,0.416680721875527,158.0,848.0,0.1863207547169811,411,,,0,1,0
37181,2018,3610.0,1876718.0,0.1440073357325373,3524.0,10688.0,0.3297155688622754,433,,,1,0,1
37185,2018,1466.0,279450.0,0.1300277876524552,1420.0,4762.0,0.2981940361192776,433,,,1,0,1
37187,2018,654.0,120676.0,0.2821404857428761,581.0,3430.0,0.1693877551020408,414,,,0,1,0
37189,2018,2752.0,2535066.0,0.334728284292185,2752.0,9279.0,0.2965836835865933,413,,,0,1,0
37191,2018,5720.0,8325424.0,0.2544569416597388,5448.0,24186.0,0.2252542793351525,429,,,0,1,0
37193,2018,8201.0,9876273.0,0.1468451010335804,8115.0,17745.0,0.4573119188503803,443,,,1,0,1
37195,2018,3922.0,3750096.0,0.2437963542521286,3474.0,19122.0,0.1816755569501098,409,,,0,1,0
38001,2018,69.0,2393.0,0.5026254988447805,81.0,673.0,0.1203566121842496,384,,,0,1,0
38003,2018,446.0,77818.0,0.391210360152024,477.0,2711.0,0.1759498340095905,385,,,0,1,0
38005,2018,78.0,2394.0,0.393491124260355,91.0,1108.0,0.0821299638989169,384,,,0,1,0
38009,2018,27.0,729.0,1.0,33.0,1674.0,0.0197132616487455,377,,,0,1,0
38011,2018,63.0,2249.0,0.5666414714033762,75.0,710.0,0.1056338028169014,382,,,0,1,0
38015,2018,3977.0,4806649.0,0.3039003690379855,3952.0,16604.0,0.2380149361599614,408,,,0,1,0
38019,2018,94.0,4490.0,0.5081484834766863,113.0,1100.0,0.1027272727272727,382,,,0,1,0
38021,2018,142.0,8722.0,0.4325530648680817,151.0,1121.0,0.1347011596788581,383,,,0,1,0
38025,2018,91.0,4561.0,0.5507788914382321,102.0,725.0,0.1406896551724138,382,,,0,1,0
38027,2018,77.0,3025.0,0.5102040816326531,88.0,633.0,0.1390205371248025,382,,,0,1,0
38029,2018,225.0,23741.0,0.468958024691358,244.0,972.0,0.2510288065843621,383,,,0,1,0
38031,2018,135.0,9161.0,0.5026611796982168,144.0,784.0,0.1836734693877551,384,,,0,1,0
38035,2018,1755.0,844057.0,0.2740422561505182,1827.0,10438.0,0.1750335313278405,401,,,0,1,0
38037,2018,127.0,8749.0,0.5424390848781697,151.0,715.0,0.2111888111888112,382,,,0,1,0
38039,2018,116.0,6838.0,0.5081747919143876,121.0,705.0,0.1716312056737588,383,,,0,1,0
38041,2018,97.0,4817.0,0.5119566372621958,108.0,676.0,0.1597633136094674,384,,,0,1,0
38043,2018,185.0,19009.0,0.5554127100073046,196.0,624.0,0.3141025641025641,384,,,0,1,0
38045,2018,233.0,29689.0,0.5468695315809833,247.0,1074.0,0.2299813780260707,384,,,0,1,0
38047,2018,97.0,6817.0,0.7245190774790095,128.0,529.0,0.2419659735349716,383,,,0,1,0
38049,2018,199.0,15473.0,0.3907224565036236,206.0,1327.0,0.1552373775433308,385,,,0,1,0
38051,2018,161.0,13381.0,0.516222367964199,195.0,904.0,0.2157079646017699,384,,,0,1,0
38055,2018,341.0,50749.0,0.4364341551930238,382.0,2460.0,0.1552845528455284,384,,,0,1,0
38057,2018,254.0,30754.0,0.4766879533759067,286.0,1792.0,0.1595982142857142,383,,,0,1,0
38059,2018,1605.0,678405.0,0.2633534224240836,1608.0,5843.0,0.2752010953277426,395,,,0,1,0
38063,2018,69.0,2861.0,0.6009241755933628,81.0,959.0,0.0844629822732012,383,,,0,1,0
38065,2018,81.0,3365.0,0.5128791342783112,97.0,450.0,0.2155555555555555,389,,,0,1,0
38067,2018,226.0,20090.0,0.393335421724489,240.0,1785.0,0.134453781512605,382,,,0,1,0
38069,2018,297.0,34839.0,0.394959697990001,319.0,1073.0,0.2972972972972973,385,,,0,1,0
38071,2018,176.0,15706.0,0.5070377066115702,184.0,2628.0,0.0700152207001522,384,,,0,1,0
38073,2018,136.0,7976.0,0.4312283737024221,142.0,1241.0,0.1144238517324738,385,,,0,1,0
38077,2018,752.0,179018.0,0.3165636317338162,787.0,3152.0,0.2496827411167512,399,,,0,1,0
38079,2018,55.0,1657.0,0.5477685950413224,72.0,2118.0,0.0339943342776204,383,,,0,1,0
38081,2018,50.0,1412.0,0.5648,76.0,916.0,0.0829694323144104,384,,,0,1,0
38083,2018,55.0,1733.0,0.572892561983471,66.0,434.0,0.152073732718894,382,,,0,1,0
38085,2018,26.0,340.0,0.5029585798816568,36.0,458.0,0.0786026200873362,383,,,0,1,0
38087,2018,16.0,256.0,1.0,23.0,161.0,0.1428571428571428,382,,,0,1,0
38089,2018,538.0,122122.0,0.4219192659029035,593.0,4651.0,0.1274994624811868,387,,,0,1,0
38091,2018,70.0,1786.0,0.3644897959183673,73.0,460.0,0.158695652173913,382,,,0,1,0
38093,2018,1452.0,941780.0,0.4467002861067474,1498.0,4873.0,0.3074081674533142,391,,,0,1,0
38095,2018,17.0,289.0,1.0,32.0,641.0,0.0499219968798752,383,,,0,1,0
38097,2018,218.0,17476.0,0.36772998905816,251.0,1685.0,0.1489614243323442,393,,,0,1,0
38099,2018,335.0,49879.0,0.4444553352639786,363.0,2608.0,0.1391871165644171,386,,,0,1,0
38101,2018,1459.0,978269.0,0.4595658062433967,1495.0,9861.0,0.1516073420545583,389,,,0,1,0
38103,2018,63.0,2349.0,0.5918367346938775,82.0,1236.0,0.0663430420711974,384,,,0,1,0
38105,2018,244.0,28546.0,0.4794746036011825,272.0,3737.0,0.0727856569440727,390,,,0,1,0
39001,2018,1872.0,371570.0,0.1060300469354956,1897.0,6659.0,0.2848776092506382,439,,,1,0,1
39013,2018,6220.0,4537862.0,0.1172925734845586,7332.0,16322.0,0.449209655679451,420,,,1,0,1
39015,2018,3722.0,1283582.0,0.0926554310154906,3802.0,9915.0,0.3834594049420071,452,,,1,0,1
39017,2018,28984.666666666668,64648321.55555555,0.0769521278902008,28009.0,66824.0,0.4191458158745361,529,,,1,0,1
39019,2018,2893.0,712009.0,0.0850723864856575,2968.0,6618.0,0.4484738591719552,461,,,1,0,1
39021,2018,3331.0,1483185.0,0.1336737277186795,3350.0,8131.0,0.412003443610872,465,,,1,0,1
39023,2018,14972.0,21489414.0,0.0958660726311521,14727.0,30730.0,0.4792385291246339,501,,,1,0,1
39025,2018,18016.0,26825142.0,0.0826466554596033,17859.0,39764.0,0.4491248365355598,516,,,1,0,1
39027,2018,3238.333333333333,1063630.7777777778,0.1014256490101712,3132.0,8945.0,0.3501397428731134,448,,,1,0,1
39029,2018,10736.0,15291756.0,0.132669885405816,10636.0,24731.0,0.430067526586066,476,,,1,0,1
39033,2018,2788.0,892340.0,0.1148007756134612,2747.0,10739.0,0.2557966291088556,433,,,1,0,1
39035,2018,112495.0,1082058137.0,0.0855035517122439,111441.0,257486.0,0.4328041136217114,581,,,1,0,1
39037,2018,3301.0,2554277.0,0.2344104367958412,3184.0,11652.0,0.273257809818057,443,,,0,1,0
39039,2018,2526.0,2024680.0,0.3173143409883216,2575.0,8761.0,0.2939162196096336,431,,,0,1,0
39041,2018,11905.0,12196099.0,0.0860522324202823,11670.0,30227.0,0.3860786713865087,503,,,1,0,1
39043,2018,5597.0,9073769.0,0.2896523824355355,5622.0,18840.0,0.2984076433121019,432,,,0,1,0
39045,2018,13677.0,26408707.0,0.1411774861146534,13623.0,28948.0,0.4706024595827,486,,,1,0,1
39047,2018,2276.666666666667,598081.7777777778,0.1153882728210096,2304.0,6376.0,0.3613550815558344,444,,,1,0,1
